,EIN,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER
129886,200092657,,10,3,201706.0,69849.0,613313.0,THIRD RAIL REPERTORY THEATRE,PO BOX 96063,PORTLAND,OR,,A65,711110.0,97296.0,IN,,200312,41051.0,15,6440.0,6442.0,70912.0,16eofinextract990.dat,201506.0,645526.0,6.0,0.8828208015597072,A65,A,A,PC,AR,A,AR,O,AR,AR,Y,N
129992,200103990,,10,3,201712.0,42234.0,81400.0,SANDY TACKLE FOOTBALL,38954 PROCTOR BLVD SUITE 251,SANDY,OR,,N65,713990.0,97055.0,IN,,200307,41005.0,16,6440.0,6442.0,33669.0,16eofinextractez.dat,201512.0,81113.0,12.0,0.1343089348606722,N65,N,N,PC,HU,N,HS,O,HU,HU,Y,N
130001,200104681,,10,3,201806.0,1211067.0,83636.0,PHC 811 INC,5312 NE 148TH AVE,PORTLAND,OR,,L20,624229.0,97230.0,IN,,200312,41051.0,15,6440.0,6442.0,1425617.0,16eofinextract990.dat,201606.0,84156.0,6.0,0.8713944459615499,L20,L,L,PC,HU,L,HS,O,HU,HU,Y,N
130033,200107265,,10,3,201807.0,52898.0,86667.0,SUNSET LACROSSE,PO BOX 91627,PORTLAND,OR,,N60,713990.0,97291.0,IN,,200405,41067.0,16,6440.0,6442.0,27701.0,16eofinextractez.dat,201507.0,78837.0,7.0,0.6962376229774584,N60,N,N,PC,HU,N,HS,O,HU,HU,Y,N
130535,200155231,,10,3,201712.0,254020.0,614727.0,BENDFILM,1000 NW WALL ST STE 240,BEND,OR,,A31,512110.0,97703.0,IN,,200310,41017.0,15,,,236984.0,16eofinextract990.dat,201512.0,290173.0,12.0,0.8956603922555888,A31,A,A,PC,AR,A,AR,O,AR,AR,Y,N
130553,200156954,,1,3,201712.0,16713.0,26.0,EARHART CHARITABLE FOUNDATION,3140 NE BROADWAY ST,PORTLAND,OR,,T20,813211.0,97232.0,IN,,200405,41051.0,4,6440.0,6442.0,,,,,12.0,0.0007486563921889068,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
130644,200165409,,10,3,201712.0,84684.0,343558.0,GREATER PORTLAND SOCCER DISTRICT INC,PO BOX 271,OTIS,OR,,N64,713990.0,97368.0,IN,,200312,41041.0,16,,,48284.0,16eofinextract990.dat,201512.0,307023.0,12.0,0.3613510202674803,N64,N,N,PC,HU,N,HS,O,HU,HU,Y,N
130815,200185277,,1,3,201712.0,1000229.0,750735.0,FLOYD INGRAM CHARITABLE FOUNDATION INC,531 SPRUCE ST,MYRTLE POINT,OR,,T22,813211.0,97458.0,IN,,200803,41011.0,4,,,,,,,12.0,0.5250644488171248,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
130925,200195229,,10,3,201806.0,48289.0,83500.0,WILSONVILLE BASKETBALL ASSOCIATION,PO BOX 4176,WILSONVILLE,OR,,N62,713990.0,97070.0,IN,,200312,41005.0,16,6440.0,6442.0,27580.0,16eofinextractez.dat,201606.0,79680.0,6.0,0.6579997907317764,N62,N,N,PC,HU,N,HS,O,HU,HU,Y,N
130928,200195556,,10,3,201708.0,53173226.0,53899432.0,OCHIN INC,1881 SW NAITO PKWY,PORTLAND,OR,,S20,813410.0,97201.0,IN,,200405,41051.0,15,6440.0,6442.0,28490204.0,16eofinextract990.dat,201508.0,35097796.0,8.0,0.3112166986296099,S20,S,S,PC,PU,S,PB,O,PU,OT,Y,N
131133,200213467,,10,3,201706.0,442872.0,467535.0,PACIFIC YOUTH CHOIR,620 SW MAIN ST STE 203,PORTLAND,OR,,A6B,711130.0,97205.0,IN,,200401,41051.0,16,6440.0,6442.0,294271.0,16eofinextract990.dat,201506.0,324159.0,6.0,0.14568454757204494,A6B,A,A,PC,AR,A,AR,O,AR,AR,Y,N
131635,200260940,,20,3,201712.0,62680.0,49831.0,WORLD OF GOOD INCORPORATED,PO BOX 602,JUNCTION CITY,OR,,Q32,813311.0,97448.0,IN,,200401,41039.0,15,,2400.0,47513.0,16eofinextractez.dat,201512.0,51222.0,12.0,0.13595723750441568,Q32,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
131751,200270777,,1,3,201709.0,18577342.0,5973869.0,HAUGLAND FAMILY FOUNDATION,PO BOX 40190,EUGENE,OR,,T22,813211.0,97404.0,IN,,200506,41039.0,4,,2400.0,,,,,9.0,0.2892677559789064,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
132296,200319837,,20,3,201712.0,0.0,0.0,D GADABOUTS INC,16930 NE HERD RD,NEWBERG,OR,,P80,624120.0,97132.0,IN,,200406,41071.0,16,6440.0,6442.0,42712.0,16eofinextractez.dat,201512.0,38926.0,12.0,0.561550180794397,P80,P,P,PC,HU,P,HS,O,HU,HU,Y,Y
132557,200346455,,20,4,201712.0,11392.0,5025.0,SPRINGFIELD COMMUNITY PARADE CORPORATION,PO BOX 599,SPRINGFIELD,OR,,N52,713990.0,97477.0,IN,,200504,41039.0,0,,2400.0,18496.0,16eofinextractez.dat,201512.0,13534.0,12.0,0.36378744988622597,N52,N,N,O,HU,N,HS,O,HU,HU,Y,N
132617,200352077,,10,3,201712.0,133343.0,334507.0,MONEY QUOTIENT NP,1045 NE ONEONTA ST,PORTLAND,OR,,P03,813920.0,97211.0,IN,,200502,41051.0,16,6440.0,6442.0,209926.0,16eofinextract990.dat,201512.0,378276.0,12.0,0.451637023242572,P03,P,P,PC,HU,P,HS,O,HU,HU,Y,N
132784,200368677,,10,3,201712.0,27482.0,68917.0,SHERWOOD LACROSSE CLUB,PO BOX 1044,SHERWOOD,OR,,N60,713990.0,97140.0,IN,,200504,41067.0,16,6440.0,6442.0,40899.0,16eofinextractez.dat,201512.0,51675.0,12.0,0.5984679226030883,N60,N,N,PC,HU,N,HS,O,HU,HU,Y,N
133304,200414784,,10,3,201806.0,61440.0,112626.0,PLAYWRITE,PO BOX 13420,PORTLAND,OR,,A65,711110.0,97213.0,IN,,200406,41051.0,15,6440.0,6442.0,87963.0,16eofinextract990.dat,201506.0,207524.0,6.0,0.13887807529541962,A65,A,A,PC,AR,A,AR,O,AR,AR,Y,N
133804,200461816,,1,3,201712.0,735821.0,69531.0,WECKS FAMILY FOUNDATION,568 NE ROSELAND AVE,ROSEBURG,OR,,T20,813211.0,97470.0,IN,,200403,41019.0,4,,,,,,,12.0,0.8751030676998569,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
134287,200501051,,1,3,201712.0,20359.0,370.0,DEWEY WILSON FAMILY CHARITABLE FOUNDATION,3848 MANZANITA HEIGHTS DR,MEDFORD,OR,,T20,813211.0,97504.0,IN,,200601,41029.0,4,,4890.0,,,,,12.0,0.9010406884416102,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
134574,200522710,,10,3,201712.0,63800.0,222272.0,ALDER STREET LEARNING CENTER,1200 SW ALDER ST,PORTLAND,OR,,P33,624410.0,97205.0,IN,,200412,41051.0,16,6440.0,6442.0,36570.0,16eofinextract990.dat,201512.0,223600.0,12.0,0.4987303370910675,P33,P,P,PC,HU,P,HS,O,HU,HU,Y,N
134602,200524744,,1,3,201712.0,5547137.0,338929.0,FAVELL MUSEUM INC,125 W MAIN ST,KLAMATH FALLS,OR,,A50,712110.0,97601.0,IN,,200403,41035.0,3,,,,,,,12.0,0.46078004338013595,A50,A,A,PF,AR,A,AR,O,AR,AR,Y,N
134625,200526917,,10,3,201712.0,424190.0,258955.0,SKATECHURCH INC,11954 NE GLISAN ST PMB 516,PORTLAND,OR,,X99,813110.0,97220.0,IN,,200407,41051.0,15,6440.0,6442.0,295665.0,16eofinextractez.dat,201512.0,194761.0,12.0,0.19285100814044875,X99,X,X,PC,RE,X,RE,O,RE,OT,Y,N
135641,200646954,,10,3,201712.0,119115.0,236238.0,DOWNTOWN ENGLISH,532 C ST,SPRINGFIELD,OR,,P80,624120.0,97477.0,IN,,200505,41039.0,15,,2400.0,27743.0,16eofinextract990.dat,201512.0,184049.0,12.0,0.7039018100062625,P80,P,P,PC,HU,P,HS,O,HU,HU,Y,N
135885,200673928,,1,3,201709.0,15505.0,17683.0,SAGEBRUSHERS ART SOCIETY INC,117 SW ROOSEVELT AVE,BEND,OR,,A03,813920.0,97702.0,IN,,201504,41017.0,4,,,,,,,9.0,0.9607549269906858,A03,A,A,PF,AR,A,AR,S,AR,AR,Y,N
136234,200710628,,10,3,201712.0,108795.0,55000.0,EDUCATION CONSERVANCY,805 SW BROADWAY STE 1600,PORTLAND,OR,,B90,611710.0,97205.0,IN,,200509,41051.0,15,6440.0,6442.0,87630.0,16eofinextractez.dat,201512.0,166188.0,12.0,0.8864361065696114,B90,B,B,PC,ED,B,ED,O,ED,ED,Y,N
136447,200733873,,10,3,201712.0,42411.0,132243.0,WOMENS CIVIC IMPROVEMENT LEAGUE,501 NW BOND STREET,BEND,OR,,W24,813410.0,97703.0,IN,,200410,41017.0,15,,,64866.0,core2014pc,201412.0,115273.0,12.0,0.3996771437682677,W24,W,W,PC,PU,W,PB,O,PU,OT,Y,N
136499,200739869,,10,3,201712.0,40636.0,53633.0,OREGON BOW HUNTERS INC,61535 S HWY 97,BEND,OR,,N50,713990.0,97702.0,IN,,200711,41017.0,0,,,37822.0,16eofinextractez.dat,201512.0,72500.0,12.0,0.8326315029684135,N50,N,N,PC,HU,N,HS,O,HU,HU,Y,N
136555,200745324,,20,3,201712.0,280350.0,33454.0,COLLEGE OF PHILOMATH COMMUNITY CORPORATION,PO BOX 1033,PHILOMATH,OR,,A80,712120.0,97370.0,IN,,200601,41003.0,15,,,,,,,12.0,0.4839748992783842,A80,A,A,PC,AR,A,AR,O,AR,AR,Y,N
136846,200773189,,10,3,201712.0,7256247.0,2453484.0,CAT ADOPTION TEAM,14175 SW GALBREATH DR,SHERWOOD,OR,,D20,813312.0,97140.0,IN,,200406,41067.0,15,6440.0,6442.0,3277001.0,16eofinextract990.dat,201512.0,1596379.0,12.0,0.5421223405131215,D20,D,D,PC,EN,D,EN,O,EN,OT,Y,N
137016,200792434,,10,3,201706.0,82108.0,148288.0,PORTLAND EXPERIMENTAL THEATRE ENSEMBLE,3408 SE 28TH AVE,PORTLAND,OR,,A65,711110.0,97202.0,IN,,200411,41051.0,15,6440.0,6442.0,25297.0,16eofinextractez.dat,201506.0,47659.0,6.0,0.12614169878304582,A65,A,A,PC,AR,A,AR,O,AR,AR,Y,N
137506,200845058,,10,3,201712.0,1693881.0,111382.0,HOUSING OPPORTUNITES TEAM,13819 SE MCLOUGHLIN BLVD,MILWAUKIE,OR,,L20,624229.0,97222.0,IN,,200412,41005.0,16,6440.0,6442.0,1784893.0,16eofinextract990.dat,201512.0,92504.0,12.0,0.47479891868350105,L20,L,L,PC,HU,L,HS,O,HU,HU,Y,N
137650,200861395,,10,2,201806.0,673898.0,159777.0,AFT-OREGON BUILDING TRUST INC,10228 SW CAPITOL HWY,PORTLAND,OR,,S47,531390.0,97219.0,IN,,200509,41051.0,0,6440.0,6442.0,703659.0,16eofinextract990.dat,201606.0,72613.0,6.0,0.3323866338997085,S47,S,S,O,PU,S,PB,O,PU,OT,Y,N
138070,200905821,,10,3,201712.0,74478.0,144574.0,LOVE IN THE NAME OF CHRIST,PO BOX 2378,OREGON CITY,OR,,X20,813110.0,97045.0,IN,,200407,41005.0,15,6440.0,6442.0,62779.0,16eofinextractez.dat,201512.0,126709.0,12.0,0.8574745178619829,X20,X,X,PC,RE,X,RE,O,RE,OT,Y,N
138190,200919040,,10,3,201712.0,456799.0,70437.0,OVERSEAS HELPING HANDS,6685 NW BURNSIDE RD,PORTLAND,OR,,Q33,813311.0,97210.0,IN,,200504,41051.0,11,6440.0,6442.0,197193.0,16eofinextractez.dat,201512.0,72548.0,12.0,0.004802263267555618,Q33,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
138944,201006407,,10,3,201706.0,21652170.0,356235.0,ARMORY THEATER FUND,128 NW 11TH AVE,PORTLAND,OR,,A1265,813219.0,97209.0,IN,,200409,41051.0,17,6440.0,6442.0,21687148.0,16eofinextract990.dat,201506.0,2204635.0,6.0,0.8903790823060057,A126,A,A,PC,AR,A,ZB,S,AR,AR,Y,N
139101,201024637,,10,3,201708.0,303993.0,545037.0,YOUNG ENTREPRENEURS BUSINESS PROGRAMS,1149 COURT ST NE,SALEM,OR,,B43,611310.0,97301.0,IN,,200610,41047.0,15,7080.0,6442.0,194845.0,16eofinextract990.dat,201508.0,415338.0,8.0,0.5815242082952821,B43,B,B,PC,ED,BH,ED,O,BH,ED,Y,N
139253,201037078,,10,3,201712.0,1903110.0,451958.0,WALLOWA LAND TRUST INC,PO BOX 516,ENTERPRISE,OR,,C34,813312.0,97828.0,IN,,200505,41063.0,15,,,1994090.0,16eofinextract990.dat,201512.0,1537106.0,12.0,0.7884438470980685,C34,C,C,PC,EN,C,EN,O,EN,OT,Y,N
139264,201037860,,20,3,201712.0,68399.0,19205.0,CADDIES 4 CURE,13500 SW PACIFIC HWY PMB 132,TIGARD,OR,,G54,813212.0,97223.0,IN,,200408,41067.0,16,6440.0,6442.0,84993.0,16eofinextractez.dat,201512.0,20559.0,12.0,0.7687536419189008,G54,G,G,PC,HE,G,HE,O,HE,HE,Y,N
139433,201056268,,10,3,201712.0,6977866.0,4035381.0,COLUMBIA RIVER HEALTH,PO BOX 397,BOARDMAN,OR,,E32,621498.0,97818.0,IN,,200510,41049.0,15,,,6334792.0,16eofinextract990.dat,201512.0,2626194.0,12.0,0.482294569477641,E32,E,E,PC,HE,E,HE,O,HE,HE,Y,N
139908,201103586,,10,3,201706.0,126909.0,308641.0,SHINING STAR SCHOOL,2120 NE TILLAMOOK ST,PORTLAND,OR,,B21,611110.0,97212.0,IN,,200706,41051.0,11,6440.0,6442.0,76377.0,16eofinextract990.dat,201606.0,318985.0,6.0,0.6775320955325755,B21,B,B,PC,ED,B,ED,O,ED,ED,Y,N
139963,201109235,,10,3,201706.0,109879.0,264354.0,THE VILLAGE FREE SCHOOL,PO BOX 12590,PORTLAND,OR,,B20,611110.0,97212.0,IN,,200508,41051.0,11,6440.0,6442.0,115947.0,16eofinextract990.dat,201506.0,232187.0,6.0,0.983269339978592,B20,B,B,PC,ED,B,ED,O,ED,ED,Y,N
139980,201111444,,10,5,201712.0,134002.0,231750.0,WILLAMETTE VALLEY AGRICULTURE ASSOCIATION,PO BOX 307,ALBANY,OR,,K28,813910.0,97321.0,IN,,200702,41043.0,0,,,106583.0,16eofinextract990.dat,201512.0,206655.0,12.0,0.3973992720956625,K28,K,K,O,HU,K,HS,O,HU,HU,Y,N
140028,201116696,,10,3,201804.0,107164.0,53445.0,ROTHS BENEFIT-EDUCATION FOUNDATION,4895 INDIAN SCHOOL RD NE,SALEM,OR,,B11,813219.0,97305.0,IN,,200409,41047.0,15,7080.0,6442.0,97191.0,16eofinextractez.dat,201604.0,28605.0,4.0,0.3716709237874346,B11,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
140345,201148111,,10,3,201806.0,3826629.0,351968.0,SEVEN PEAKS SCHOOL FOUNDATION,19650 BLUE SKY LN,BEND,OR,,B11,813219.0,97702.0,IN,,200608,41017.0,16,,,3919613.0,16eofinextract990.dat,201606.0,424482.0,6.0,0.5075875944328454,B11,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
140406,201154327,,10,3,201712.0,42036.0,83056.0,FRIENDS OF KENYA SCHOOLS AND WILDLIFE,95363 GRIMES RD,JUNCTION CITY,OR,,B11,813219.0,97448.0,IN,,200501,41039.0,15,,2400.0,30124.0,16eofinextractez.dat,201512.0,41717.0,12.0,0.4791150137473189,B11,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
140641,201175828,,20,3,201712.0,69817.0,1890.0,ROTARY CLUB OF PORT ORFORD COMMUNITY SERVICE FUND,PO BOX 1284,PORT ORFORD,OR,,S80,813410.0,97465.0,IN,,200705,41015.0,15,,,131931.0,16eofinextractez.dat,201512.0,4118.0,12.0,0.17969809210235288,S80,S,S,PC,PU,S,PB,O,PU,OT,Y,N
141178,201226604,,10,3,201712.0,4153756.0,977898.0,JOSEPH B VANDERVELDEN FOUNDATION,4185 NW OWL DR,FOREST GROVE,OR,,T21,813211.0,97116.0,IN,,200503,41067.0,17,6440.0,6442.0,3639235.0,16eofinextract990.dat,201512.0,243644.0,12.0,0.8804793948876429,T21,T,T,PC,PU,T,ZC,S,PU,OT,Y,N
141263,201234271,,20,3,201612.0,5076.0,3964.0,SACRED WORKS,750 WILDWIND DR SE,SALEM,OR,,X21,813110.0,97302.0,IN,,200412,41047.0,16,7080.0,6442.0,5033.0,16eofinextractez.dat,201512.0,2595.0,12.0,0.5615546631780928,X21,X,X,PC,RE,X,RE,O,RE,OT,Y,N
141272,201234712,,130,3,201712.0,91411.0,673035.0,KAIROS CHURCH PLANTING SUPPORT,11124 NE HALSEY ST 497,PORTLAND,OR,,X20,813110.0,97220.0,IN,,200606,41051.0,15,6440.0,6442.0,151998.0,16eofinextract990.dat,201512.0,1010046.0,12.0,0.8001584505431356,X20,X,X,PC,RE,X,RE,O,RE,OT,Y,N
141358,201241534,PORTLAND FOUNDATION,10,3,201708.0,6077241.0,2895450.0,FRIENDS OF THE CHILDREN-PORTLAND FOUNDATION,44 NE MORRIS ST,PORTLAND,OR,A,O11,813219.0,97212.0,IN,,200504,41051.0,17,6440.0,6442.0,6066402.0,16eofinextract990.dat,201508.0,1086608.0,8.0,0.023199452075056026,O11,O,O,PC,HU,O,ZA,S,HU,HU,Y,N
141559,201260228,,10,3,201706.0,1011395.0,3615392.0,FIRST GROWTH CHILDREN AND FAMILY CHARITIES INC,1001 SE SANDY BLVD SUITE 100,PORTLAND,OR,,T12,813219.0,97214.0,IN,,200409,41051.0,15,6440.0,6442.0,672503.0,16eofinextract990.dat,201506.0,3188450.0,6.0,0.5754626681646886,T12,T,T,PC,PU,T,ZB,S,PU,OT,Y,N
141819,201285400,,10,3,201712.0,3809642.0,360267.0,SISKIYOU FIELD INSTITUTE,PO BOX 207,SELMA,OR,,C60,712190.0,97538.0,IN,,200411,41033.0,15,,,3612254.0,16eofinextract990.dat,201512.0,239501.0,12.0,0.7982023841642173,C60,C,C,PC,EN,C,EN,O,EN,OT,Y,N
142054,201310964,,1,3,201705.0,395077.0,55842.0,PINKY AND JOE BRIER FOUNDATION,PO BOX 127,SILVERTON,OR,,T23,813211.0,97381.0,IN,,200503,41047.0,3,7080.0,6442.0,,,,,5.0,0.5683157581148817,T23,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
142574,201362997,,1,3,201712.0,1494918.0,17889.0,COLUMBIA GORGE ENVIRONMENTAL FOUNDATION,4921 SW HEWETT BLVD,PORTLAND,OR,,T22,813211.0,97221.0,IN,,200409,41051.0,4,6440.0,6442.0,,,,,12.0,0.2140951131774218,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
142771,201384232,,10,3,201712.0,283356.0,355959.0,LONG WAY HOME,227 W HERSEY ST,ASHLAND,OR,,Q30,813311.0,97520.0,IN,,200505,41029.0,15,,4890.0,125305.0,16eofinextract990.dat,201512.0,327796.0,12.0,0.366551273295696,Q30,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
143092,201418824,,10,3,201712.0,75846.0,161392.0,OREGON MUSIC HALL OF FAME,PO BOX 82173,PORTLAND,OR,,A50,712110.0,97214.0,IN,,200512,41051.0,15,6440.0,6442.0,36161.0,16eofinextractez.dat,201512.0,74095.0,12.0,0.3244478648788326,A50,A,A,PC,AR,A,AR,O,AR,AR,Y,N
143494,201455992,,10,3,201806.0,225241.0,320252.0,GRACE & HOPE FOR CHILDREN,16 NE SANDY DELL RD,TROUTDALE,OR,,Q33,813311.0,97060.0,IN,,200503,41051.0,15,6440.0,6442.0,175725.0,16eofinextract990.dat,201606.0,284891.0,6.0,0.35999439633551145,Q33,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
143740,201476822,,1,3,201712.0,702471.0,101467.0,SMITH FAMILY FOUNDATION,31054 SW SANDY CT,WILSONVILLE,OR,,T22,813211.0,97070.0,IN,,200410,41005.0,4,6440.0,6442.0,,,,,12.0,0.7572545805852914,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
144198,201518829,,1,3,201712.0,1855063.0,379564.0,BARBARA ROASTINGEAR AND HENRY OLIVER III FAMILY FOUNDATION,2305-C ASHLAND ST 512,ASHLAND,OR,,T12,813219.0,97520.0,IN,,200603,41029.0,4,,4890.0,,,,,12.0,0.6206313867295229,T12,T,T,PF,PU,T,ZB,S,PU,OT,Y,N
144322,201531948,,10,3,201712.0,416.0,71201.0,SOUND OF RAIN,7621 SW 30TH DR,PORTLAND,OR,,X50,813110.0,97219.0,IN,,201405,41051.0,16,6440.0,6442.0,9141.0,16eofinextractez.dat,201512.0,71032.0,12.0,0.9867200369770348,X50,X,X,PC,RE,X,RE,O,RE,OT,Y,N
144488,201547206,,1,3,201806.0,134351.0,26384.0,OREGON UROLOGY FOUNDATION INC,2400 HARTMAN LN STE 300,SPRINGFIELD,OR,,G90,813212.0,97477.0,IN,,200501,41039.0,4,,2400.0,,,,,6.0,0.5235323294908453,G90,G,G,PF,HE,G,HE,S,HE,HE,Y,N
145202,201615445,,60,3,201712.0,209173.0,318228.0,BELLADONNA SANCTUARY,10350 N VANCOUVER WAY 76,PORTLAND,OR,,X21,813110.0,97217.0,IN,,200506,41051.0,10,6440.0,6442.0,82143.0,16eofinextract990.dat,201512.0,258696.0,12.0,0.04331682705230089,X21,X,X,PC,RE,X,RE,O,RE,OT,Y,N
145331,201627314,,10,3,201712.0,4012693.0,1305433.0,WESTWIND STEWARDSHIP GROUP,825 NE 20TH AVE STE 310,PORTLAND,OR,,C34,813312.0,97213.0,IN,,200510,41051.0,16,6440.0,6442.0,3896381.0,16eofinextract990.dat,201512.0,1069315.0,12.0,0.6973761349662664,C34,C,C,PC,EN,C,EN,O,EN,OT,Y,N
145356,201630000,,10,3,201804.0,108323.0,52801.0,SCAPPOOSE SOCCER CLUB,PO BOX 567,SCAPPOOSE,OR,,N64,713990.0,97056.0,IN,,201406,41009.0,16,6440.0,6442.0,76545.0,16eofinextractez.dat,201604.0,42758.0,4.0,0.6777767640122573,N64,N,N,PC,HU,N,HS,O,HU,HU,Y,N
145978,201688621,,10,3,201706.0,883943.0,850920.0,BAKER COUNTY DEVELOPMENT CORPORATION,2790 MAIN ST,BAKER CITY,OR,,S20,813410.0,97814.0,IN,,200502,41001.0,15,,,542273.0,16eofinextract990.dat,201506.0,213284.0,6.0,0.053533343577437,S20,S,S,PC,PU,S,PB,O,PU,OT,Y,N
146002,201691293,,10,3,201712.0,965562.0,134602.0,HOFFMAN CENTER,PO BOX 678,MANZANITA,OR,,A25,611610.0,97130.0,IN,,200601,41057.0,16,,,945616.0,16eofinextract990.dat,201512.0,89257.0,12.0,0.3060713747492626,A25,A,A,PC,AR,A,AR,O,AR,AR,Y,N
146003,201691602,,10,3,201712.0,47931.0,367115.0,FRESHWATERS ILLUSTRATED,PO BOX 921,CORVALLIS,OR,,C32,813312.0,97339.0,IN,,200412,41003.0,15,,,5230.0,16eofinextract990.dat,201512.0,225744.0,12.0,0.5283665500702571,C32,C,C,PC,EN,C,EN,O,EN,OT,Y,N
146188,201713502,OREGON CHAPTER,10,3,201712.0,16677.0,59638.0,CHILDRENS HEART FOUNDATION,8933 SW LEAHY RD,PORTLAND,OR,,G43,813212.0,97232.0,IN,,200412,41051.0,15,6440.0,6442.0,10224.0,16eofinextractez.dat,201512.0,39845.0,12.0,0.12995437615882174,G43,G,G,PC,HE,G,HE,O,HE,HE,Y,N
146641,201760894,,10,3,201706.0,685871.0,719475.0,READING RESULTS,3115 NE SANDY BLVD STE 229,PORTLAND,OR,,T20,813211.0,97232.0,IN,,200511,41051.0,15,6440.0,6442.0,533657.0,16eofinextract990.dat,201506.0,783221.0,6.0,0.994091456791245,T20,T,T,PC,PU,T,ZC,S,PU,OT,Y,N
146865,201782610,,10,3,201612.0,310969.0,476488.0,DISJECTA CONTEMPORARY ART CENTER INC,8371 N INTERSTATE AVE,PORTLAND,OR,,A20,710000.0,97217.0,IN,,200502,41051.0,15,6440.0,6442.0,423801.0,16eofinextract990.dat,201512.0,474199.0,12.0,0.6931192589611439,A20,A,A,PC,AR,A,AR,O,AR,AR,Y,N
147274,201821723,,10,3,201712.0,321331.0,675598.0,ROSE CITY ROLLERS,PO BOX 86885,PORTLAND,OR,,N70,711211.0,97286.0,IN,,200711,41051.0,16,6440.0,6442.0,224979.0,16eofinextract990.dat,201512.0,467294.0,12.0,0.2336906224594413,N70,N,N,PC,HU,N,HS,O,HU,HU,Y,N
147319,201824854,,10,3,201712.0,335779.0,390304.0,GOTTA GO CORPORATION,PO BOX 783,NORTH BEND,OR,,X20,813110.0,97459.0,IN,,200507,41011.0,15,,,183832.0,16eofinextract990.dat,201512.0,435377.0,12.0,0.4462414151651324,X20,X,X,PC,RE,X,RE,O,RE,OT,Y,N
148145,201893556,,1,3,201712.0,1.0,1.0,LACHAPELLE FOUNDATION FOR THE ARTS,PO BOX 6917,PORTLAND,OR,,A12,813219.0,97228.0,IN,,201406,41051.0,3,6440.0,6442.0,,,,,12.0,0.21511782534717785,A12,A,A,PF,AR,A,ZB,S,AR,AR,Y,N
148549,201927900,,10,3,201712.0,131655.0,78600.0,DOWN SYNDROME NETWORK OREGON,PO BOX 1379,LAKE GROVE,OR,,G25,813212.0,97036.0,IN,,200506,41005.0,15,6440.0,6442.0,145939.0,16eofinextractez.dat,201512.0,62798.0,12.0,0.5792984985885021,G25,G,G,PC,HE,G,HE,O,HE,HE,Y,N
148694,201939535,,10,6,201712.0,8030.0,89100.0,BUILDING COMMISSIONING CERTIFICATION BOARD,1600 NW COMPTON DRIVE ROOM 200,BEAVERTON,OR,,S41,813910.0,97006.0,IN,,200510,41067.0,0,6440.0,6442.0,24484.0,16eofinextractez.dat,201512.0,125589.0,12.0,0.8889872607016014,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
148974,201962411,,1,3,201712.0,1266072.0,971200.0,FRANK AND LINDA MORSE FAMILY FOUNDATION,3616 NW EAGLE VIEW DR,ALBANY,OR,,T22,813211.0,97321.0,IN,,200503,41043.0,4,,,,,,,12.0,0.20131381214948507,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
149119,201975263,,10,3,201806.0,196683.0,376423.0,FOREST PARK ELEMENTARY SCHOOL FOUNDATION,9935 NW DURRETT ST,PORTLAND,OR,,B24,611110.0,97229.0,IN,,200602,41067.0,15,6440.0,6442.0,243290.0,16eofinextract990.dat,201506.0,180717.0,6.0,0.1196396842170938,B24,B,B,PC,ED,B,ED,O,ED,ED,Y,N
149567,202012406,NORTHWEST DANCE PROJECT,10,3,201710.0,1311052.0,1553662.0,NORTHWEST PROFESSIONAL DANCE PROJECT,PO BOX 42488,PORTLAND,OR,,A62,711120.0,97242.0,IN,,200509,41051.0,16,6440.0,6442.0,1172334.0,16eofinextract990.dat,201510.0,1672821.0,10.0,0.3842929972137821,A62,A,A,PC,AR,A,AR,O,AR,AR,Y,N
