,org_id,or_org,related_id,related_name
433,930396847,1,931260080,LEBANON COMMUNITY HOSPITAL FOUNDATION
434,930396847,1,930391573,GOOD SAMARITAN HOSPITAL CORVALLIS
435,930396847,1,731668317,PARADIGM INDEMNITY CORPORATION
436,930396847,1,930951989,SAMARITAN HEALTH SERVICES INC
437,930396847,1,931305493,SAMARITAN NORTH LINCOLN HOSPITAL
438,930396847,1,931329784,SAMARITAN PACIFIC HEALTH SERVICES
439,930396847,0,931245534,SAMARITAN SENIOR CARE INC
440,930396847,1,930867677,NORTH LINCOLN HOSPITAL FOUNDATION
441,930453216,1,931067253,PACIFIC RETIREMENT SERVICES INC
442,930453216,1,472352652,PACIFIC RETIREMENT SERVICES FOUNDATION INC
443,930453216,0,750891470,THE CUMBERLAND REST INC
444,930453216,1,930557803,CASCADE MANOR INC
445,930453216,0,931179254,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS
446,930453216,1,930513697,HOLLADAY PARK PLAZA
447,930453216,0,391412320,CAPITOL LAKES INC
448,930453216,1,930712867,ROGUE VALLEY MANOR FOUNDATION INC
449,930453216,0,931301816,UNIVERSITY RETIREMENT COMMUNITY FOUNDATION INC
450,930453216,0,912162130,TRINITY TERRACE FOUNDATION INC
451,930453216,1,264529118,HOLLADAY PARK PLAZA FOUNDATION INC
452,930453216,0,450574348,MIRABELLA WASHINGTON FOUNDATION
453,930453216,1,931330100,CASCADE MANOR FOUNDATION INC
454,930453216,0,383781089,CAPITOL LAKES FOUNDATION INC
455,930453216,0,342030255,MIRABELLA
456,930453216,1,452508860,MIRABELLA PORTLAND FOUNDATION INC
457,930453216,1,711016384,MIRABELLA AT SOUTH WATERFRONT
458,930453216,1,930892261,COMMUNITY VOLUNTEER NETWORK
459,930453216,1,930864466,RVM HOUSING CORPORATION
460,930453216,1,930942933,RVM ASHLAND HOUSING CORPORATION
461,930453216,1,943136037,RVM GRANTS PASS HOUSING CORPORATION
462,930453216,1,943179782,RVM ROSEBURG HOUSING CORPORATION
463,930453216,1,943162074,RVM MYRTLE CREEK HOUSING CORPORATION
464,930453216,1,943163349,RVM BEND HOUSING CORPORATION
465,930453216,1,943191447,RVM EAGLE POINT HOUSING CORPORATION
466,930453216,1,943196455,RVM KLAMATH FALLS HOUSING CORPORATION
467,930453216,1,943212537,RVM MEDFORD II HOUSING CORPORATION
468,930453216,1,943194409,RVM LIVELY OAKS HOUSING CORPORATION
469,930453216,1,943212538,RVM REEDSPORT HOUSING CORPORATION
470,930453216,1,943212540,RVM YREKA HOUSING CORPORATION
471,930453216,1,943247154,RVM EUGENE HOUSING CORPORATION
472,930453216,1,311520436,RVM FORT WORTH I HOUSING CORPORATION
473,930453216,1,943260016,RVM BEND II HOUSING CORPORATION
474,930453216,1,311587415,RVM FORT WORTH II HOUSING CORPORATION
475,930453216,1,311587418,RVM MEDFORD III HOUSING CORPORATION
476,930453216,1,311587420,RVM ROSEBURG II HOUSING CORPORATION
477,930453216,1,311662259,RVM GRANTS PASS II HOUSING CORPORATION
478,930453216,1,311662208,RVM DAVIS HOUSING CORPORATION
479,930453216,1,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
480,930453216,1,311780332,RVM PORTLAND HOUSING CORPORATION
481,930453216,1,300037898,RVM PORTLAND II HOUSING CORPORATION
482,930453216,1,300315618,RVM CENTRAL POINT HOUSING CORPORATION
483,930453216,1,900292647,RVM MANSFIELD HOUSING CORPORATION
484,930453216,0,911859494,MIDDLETON GLEN INC
485,930453216,0,470825736,SENIOR HOUSING OF MIDDLETON INC
486,930453216,0,813784956,MIRABELLA AT ASU INC
487,930453216,0,943008774,BAY AREA SENIOR SERVICES INC
488,930386936,1,930854433,MID-COLUMBIA HEALTH FOUNDATION
489,930386936,1,930847905,HEALTH CARE FOR THE MID-COLUMBIA REGION
490,930281321,1,930913392,SILVERTON HEALTH FOUNDATION
491,930281321,1,237426300,LEGACY HEALTH
492,930281321,1,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
493,930281321,1,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
494,930281321,1,930618975,LEGACY MERIDIAN PARK HOSPITAL
495,930281321,1,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
496,930281321,0,331065485,LEGACY SALMON CREEK HOSPITAL
497,930281321,1,930848530,LEGACY VISITING NURSE ASSOCIATION
498,930281321,1,936095667,EMANUEL MEDICAL CENTER FOUNDATION
499,930281321,1,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
500,930281321,1,237017276,GOOD SAMARITAN FOUNDATION
501,930281321,1,930773410,MERIDIAN PARK MEDICAL FOUNDATION
502,930281321,1,930794951,MT HOOD MEDICAL CENTER FOUNDATION
503,930281321,1,830433165,SALMON CREEK HOSPITAL FOUNDATION
504,930281321,1,931121816,LEGACY ADVENTIST VENTURE
505,930281321,1,465562403,LEGACY HEALTH FOUNDATION
506,930505325,0,931174357,GRANDE RONDE HOSPITAL FOUNDATION
507,930505325,0,237090684,GRANDE RONDE HOSPITAL AUXILIARY
508,930425580,1,931170546,GOOD SHEPHERD COMMUNITY HEALTH FOUN
509,931329784,1,930110095,ALBANY GENERAL HOSPITAL
510,931329784,1,930712890,ALBANY GENERAL HOSPITAL FOUNDATION
511,931329784,1,930900124,FIRSTCARE HEALTH FOUNDATION
512,931329784,0,930932697,FIRSTCARE MEDICAL FOUNDATION
513,931329784,1,237252406,GOOD SAMARITAN HOSPITAL FOUNDATION
514,931329784,1,931124326,INTERCOMMUNITY HEALTH PLANS INC
515,931329784,1,931260080,LEBANON COMMUNITY HOSPITAL FOUNDATION
516,931329784,1,930396847,MID-VALLEY HEALTHCARE INC
517,931329784,1,731668317,PARADIGM INDEMNITY CORPORATION
518,931329784,1,930951989,SAMARITAN HEALTH SERVICES INC
519,931329784,1,931305493,SAMARITAN NORTH LINCOLN HOSPITAL
520,931329784,1,930391573,GOOD SAMARITAN HOSPITAL CORVALLIS
521,931329784,0,931245534,SAMARITAN SENIOR CARE INC
522,931329784,0,930603489,PACIFIC COMMUNITIES HEALTH DISTRICT
523,931329784,1,930858825,PACIFIC COMMUNITIES HEALTH DISTRICT FND
524,931329784,1,930867677,NORTH LINCOLN HOSPITAL FOUNDATION
525,936090239,0,936000830,PORTLAND PUBLIC SCHOOLS
526,930728816,1,264282195,CENTRAL CITY CONCERN DEVELOPMENT
527,930728816,1,262841032,CENTRAL CITY CONCERN FOUNDATION
528,930728816,1,822972478,CCC EASTSIDE QALICB
529,931143759,0,931143757,UA UNION LO 290 401K PLAN
530,931143759,0,936021114,UA UNION LO 290 PENSION PLAN
531,931143759,1,936021113,UA UNION LO 290 H&W PLAN
532,931143759,1,931255764,UA UNION LO 290 VACATION AND EDUCATION
533,930391591,1,930177555,AF & AM of Oregon Grand Lodge
534,930391591,1,931264938,OR MASONIC CHARITABLE FOUNDATION
535,930391591,0,823147022,Oregon Masonic Library Foundation
536,930391591,1,465353130,OR Masonic Youth Edu & Literacy Found
537,930622075,0,953484589,Adventist Health SystemWest
538,930622075,0,680395149,Adventist Health Clearlake Hospital Inc
539,930622075,0,990107330,Castle Medical Center
540,930622075,0,941101228,Feather River Hospital
541,930622075,0,951816017,Glendale Adventist Medical Center
542,930622075,0,940535360,Hanford Community Hospital
543,930622075,0,951816034,Paradise Valley Hospital
544,930622075,1,930429015,Portland Adventist Medical Center
545,930622075,0,941279779,St Helena Hospital
546,930622075,0,952294234,San Joaquin Community Hospital
547,930622075,0,956064971,Simi Valley Hospital & Health Care Svcs
548,930622075,0,941415069,Sonora Community Hospital
549,930622075,0,941639901,Ukiah Adventist Hospital
550,930622075,0,910617726,Walla Walla General Hospital
551,930622075,0,952282647,White Memorial Medical Center
552,930622075,0,680108919,Willits Hospital Inc
553,930622075,0,680357690,Adventist Health Physicians Network
554,930622075,0,453220509,Reedley Community Hospital
555,930622075,0,953867863,Western Health Resources
556,930622075,0,941044474,Lodi Memorial Hospital Association Inc
557,930622075,0,812240617,Adventist Hlth Medical Ctr Tehachapi
558,930391614,0,470765154,ALEGENT CREIGHTON CLINIC
559,930391614,0,470757164,ALEGENT CREIGHTON HEALTH
560,930391614,0,470648586,ALEGENT CREIGHTON HEALTH FOUNDATION
561,930391614,0,470484764,ALEGENT HEALTH - BERGAN MERCY HEALTH SYSTEM
562,930391614,0,420776568,ALEGENT HEALTH - COMMUNITY MEMORIAL HOSPITAL OF MISSOURI VALLEY IA
563,930391614,0,470376615,ALEGENT HEALTH - IMMANUEL MEDICAL CENTER
564,930391614,0,470399853,ALEGENT HEALTH - MEMORIAL HOSPITAL SCHUYLER
565,930391614,0,420782518,ALEGENT HEALTH - MERCY HOSPITAL CORNING IOWA
566,930391614,0,411351177,ALVERNA APARTMENTS
567,930391614,0,411850500,APPLETREE COURT
568,930391614,0,274499340,BAYLOR ST LUKE'S HEALTH VENTURES
569,930391614,0,760458535,BAYLOR ST LUKE'S MEDICAL GROUP
570,930391614,0,274005511,BELLEVILLE ST JOSEPH HEALTH CENTER
571,930391614,0,420725196,BISHOP DRUMM RETIREMENT CENTER
572,930391614,0,232187242,BORNEMANN HEALTHCARE CORPORATION
573,930391614,0,760080110,BRAZOSPORT HEALTH FOUNDATION INC
574,930391614,0,800240261,BRAZOSPORT REGIONAL PHYSICIAN SERVICES
575,930391614,0,742759890,BURLESON ST JOSEPH HEALTH CENTER
576,930391614,0,742913931,BURLESON ST JOSEPH MANOR
577,930391614,0,450227311,CARRINGTON HEALTH CENTER
578,930391614,0,840405257,CATHOLIC HEALTH INITIATIVES - COLORADO
579,930391614,0,420680448,CATHOLIC HEALTH INITIATIVES - IOWA CORP
580,930391614,0,840902211,CATHOLIC HEALTH INITIATIVES COLORADO FOUNDATION
581,930391614,0,270930004,CATHOLIC HEALTH INITIATIVES NATIONAL FOUNDATION
582,930391614,0,460992796,CATHOLIC HEALTH INITIATIVES VIRTUAL HEALTH SERVICES
583,930391614,1,263946191,CENTENNIAL MEDICAL GROUP INC
584,930391614,0,480543724,CENTRAL KANSAS MEDICAL CENTER
585,930391614,0,271966847,CHI HEALTH CONNECT AT HOME - FARGO
586,930391614,0,271050565,CHI INSTITUTE FOR RESEARCH AND INNOVATION
587,930391614,0,202741651,CHI KENTUCKY INC
588,930391614,0,341892096,CHI LIVING COMMUNITIES
589,930391614,0,822748395,CHI Memorial Hospital - Georgia
590,930391614,0,451261716,CHI NATIONAL HOME CARE
591,930391614,0,452532084,CHI NATIONAL SERVICES
592,930391614,0,363233121,CHI NEBRASKA
593,930391614,0,232342997,CHI ST JOSEPH CHILDREN'S HEALTH
594,930391614,0,710897107,CHI ST JOSEPH'S CHILDREN
595,930391614,0,741161938,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER
596,930391614,0,710236913,CHI ST VINCENT HOSPITAL HOT SPRINGS
597,930391614,0,261125064,CHI ST VINCENT HOT SPRINGS
598,930391614,0,261125131,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS
599,930391614,0,470617373,COMMONSPIRIT HEALTH
600,930391614,0,237419853,COMMUNITY LIMITED CARE DIALYSIS CENTER
601,930391614,0,421294399,COMMUNITY MEMORIAL HOSPITAL MEDICAL SERVICE FOUNDATION
602,930391614,0,611400619,CONTINUING CARE HOSPITAL
603,930391614,0,454736213,East Texas Clinical Services
604,930391614,0,910715805,ENUMCLAW REGIONAL HOSPITAL ASSOCIATION
605,930391614,0,611345363,FLAGET HEALTHCARE INC
606,930391614,0,562351341,FLAGET MEMORIAL HOSPITAL FOUNDATION INC
607,930391614,0,341931806,FRANCISCAN CARE CENTER
608,930391614,0,911145592,FRANCISCAN FOUNDATION
609,930391614,0,910564491,FRANCISCAN HEALTH SYSTEM
610,930391614,0,431882377,FRANCISCAN HEALTH VENTURES FKA SJMGROUP
611,930391614,0,911939739,FRANCISCAN MEDICAL GROUP
612,930391614,0,391093829,FRANCISCAN VILLA OF SOUTH MILWAUKEE INC
613,930391614,0,450227752,GARRISON MEMORIAL HOSPITAL
614,930391614,0,201536108,GLOBAL HEALTH INITIATIVES
615,930391614,0,311778403,GOOD SAMARITAN COLLEGE OF NURSING & HEALTH SCIENCE
616,930391614,0,311206047,GOOD SAMARITAN FOUNDATION OF CINCINNATI INC
617,930391614,0,310536981,GOOD SAMARITAN HOSPITAL
618,930391614,0,470379755,GOOD SAMARITAN HOSPITAL
619,930391614,0,470659443,GOOD SAMARITAN HOSPITAL FOUNDATION
620,930391614,0,237296923,GOOD SAMARITAN HOSPITAL FOUNDATION - DAYTON
621,930391614,0,910565546,HARRISON MEDICAL CENTER
622,930391614,0,911197626,HARRISON MEDICAL CENTER FOUNDATION
623,930391614,0,760761782,HEALTHCARE AND WELLNESS FOUNDATION
624,930391614,0,910712166,HIGHLINE MEDICAL CENTER
625,930391614,0,421323808,HOUSE OF MERCY
626,930391614,0,611029768,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE INC
627,930391614,0,611352729,KENTUCKYONE HEALTH MEDICAL GROUP INC
628,930391614,0,611029769,KENTUCKYONE HEALTH INC
629,930391614,0,410758434,LAKEWOOD HEALTH CENTER
630,930391614,0,411893795,LAKEWOOD REGIONAL HEALTHCARE FOUNDATION
631,930391614,1,930821381,LINUS OAKES INC
632,930391614,0,820558836,LISBON AREA HEALTH SERVICES
633,930391614,0,820563768,LUFKIN VISION ACQUISITIONS
634,930391614,0,742761145,MADISON ST JOSEPH HEALTH CENTER
635,930391614,0,610654635,MADONNA MANOR INC
636,930391614,0,621839548,MEMORIAL HEALTH CARE SYSTEM FOUNDATION INC
637,930391614,0,620532345,MEMORIAL HEALTH CARE SYSTEM INC
638,930391614,0,30417049,MEMORIAL HEALTH PARTNERS FOUNDATION INC
639,930391614,0,750755367,MEMORIAL HEALTH SYSTEM OF EAST TEXAS
640,930391614,0,760436439,MEMORIAL MEDICAL CENTER - LIVINGSTON
641,930391614,0,752663904,MEMORIAL MEDICAL CENTER - SAN AUGUSTINE
642,930391614,0,752721155,MEMORIAL MULTISPECIALTY ASSOCIATES
643,930391614,0,752492741,MEMORIAL SPECIALTY HOSPITAL
644,930391614,0,426076069,MERCY AUXILIARY OF CENTRAL IOWA
645,930391614,0,421193699,MERCY CLINICS INC
646,930391614,0,421511682,MERCY COLLEGE OF HEALTH SCIENCES
647,930391614,0,237358794,MERCY FOUNDATION OF DES MOINES IA
648,930391614,1,936088946,MERCY FOUNDATION INC
649,930391614,0,421461064,MERCY HEALTH CARE FOUNDATION
650,930391614,0,450435338,MERCY HEALTHCARE FOUNDATION
651,930391614,0,421178204,MERCY HOSPITAL FOUNDATION COUNCIL BLUFFS
652,930391614,0,450227012,MERCY HOSPITAL OF DEVILS LAKE
653,930391614,0,352367360,MERCY HOSPITAL OF DEVILS LAKE FOUNDATION
654,930391614,0,450226553,MERCY HOSPITAL OF VALLEY CITY
655,930391614,0,450231183,MERCY MEDICAL CENTER
656,930391614,0,420680308,MERCY MEDICAL CENTER - CENTERVILLE
657,930391614,0,421470935,MERCY MEDICAL CENTER - NEWTON DBA SKIFF MEDICAL CENTER
658,930391614,1,930386868,MERCY MEDICAL CENTER INC
659,930391614,0,450381803,MERCY MEDICAL FOUNDATION
660,930391614,0,392031968,NEBRASKA HEART HOSPITAL
661,930391614,0,450439894,North Central Health Care Alliance dba PrimeCare Health Group
662,930391614,0,450231675,OAKES COMMUNITY HOSPITAL
663,930391614,0,710966606,OAKES COMMUNITY HOSPITAL FOUNDATION
664,930391614,0,752493116,PINEYWOODS MEDICAL DEVELOPMENT CORP
665,930391614,0,341658625,PROVIDENCE CARE CENTER
666,930391614,0,341826099,PROVIDENCE CARE CENTERS
667,930391614,0,341896807,PROVIDENCE RESIDENTIAL COMMUNITY CORPORATION
668,930391614,0,841234295,PUEBLO STEPUP
669,930391614,0,911170040,REGIONAL HOSPITAL FOR RESPIRATORY AND COMPLEX CARE
670,930391614,0,841183335,SET OF COLORADO SPRINGS INC
671,930391614,0,222876836,SAINT CLARE'S COMMUNITY CARE INC
672,930391614,0,222502997,SAINT CLARE'S FOUNDATION INC
673,930391614,0,223639733,SAINT CLARE'S HEALTH SERVICES INC
674,930391614,0,223319886,SAINT CLARE'S HOSPITAL INC
675,930391614,0,470625523,SAINT ELIZABETH FOUNDATION
676,930391614,0,363233120,SAINT ELIZABETH HEALTH SERVICES
677,930391614,0,470379836,SAINT ELIZABETH REGIONAL MEDICAL CENTER
678,930391614,0,470376601,SAINT FRANCIS MEDICAL CENTER
679,930391614,0,470630267,SAINT FRANCIS MEDICAL CENTER FOUNDATION
680,930391614,0,260152877,SAINT JOSEPH BEREA HOSPITAL FOUNDATION INC
681,930391614,0,611334601,SAINT JOSEPH HEALTH SYSTEM INC
682,930391614,0,611159649,SAINT JOSEPH HOSPITAL FOUNDATION INC
683,930391614,0,260438748,SAINT JOSEPH LONDON FOUNDATION INC
684,930391614,0,272884584,SAINT JOSEPH MOUNT STERLING FOUNDATION INC
685,930391614,0,363418207,SAINT JOSEPH'S HOSPITAL FOUNDATION
686,930391614,0,20633634,SAMARITAN BEHAVIORAL HEALTH INC
687,930391614,0,311107411,SAMARITAN HEALTH PARTNERS
688,930391614,0,363630014,SCHUYLER MEMORIAL HOSPITAL FOUNDATION INC
689,930391614,0,440545809,SJRMC JOPLIN MISSOURI
690,930391614,0,450226711,ST ALEXIUS MEDICAL CENTER
691,930391614,1,930391614,ST ANTHONY HOSPITAL
692,930391614,1,930992727,ST ANTHONY HOSPITAL FOUNDATION
693,930391614,0,710245507,ST ANTHONY'S HOSPITAL ASSOCIATION
694,930391614,0,480543721,ST CATHERINE HOSPITAL
695,930391614,0,200598702,ST CATHERINE HOSPITAL DEVELOPMENT FOUNDATION
696,930391614,0,270163752,ST CLARE COMMONS
697,930391614,0,930433692,ST DOMINIC OF ONTARIO OREGON
698,930391614,0,410729978,ST FRANCIS HOME
699,930391614,0,222536017,ST FRANCIS LIFE CARE CORPORATION
700,930391614,0,410695598,ST FRANCIS MEDICAL CENTER
701,930391614,0,742351158,ST JOSEPH FOUNDATION OF BRYAN TEXAS
702,930391614,0,742847594,ST JOSEPH MANOR
703,930391614,0,520591461,ST JOSEPH MEDICAL CENTER INC
704,930391614,0,203159302,ST JOSEPH PHYSICIAN ASSOCIATES
705,930391614,0,521311775,ST JOSEPH PHYSICIAN ENTERPRISE INC
706,930391614,0,741282696,ST JOSEPH REGIONAL HEALTH CENTER
707,930391614,0,454088170,ST JOSEPH REGIONAL HEALTH PARTNERS
708,930391614,0,463265423,ST JOSEPH REGIONAL HEALTH PARTNERS ACO
709,930391614,0,742455161,ST JOSEPH SERVICES CORPORATION
710,930391614,0,410695603,ST JOSEPH'S AREA HEALTH SERVICES
711,930391614,0,450226429,ST JOSEPH'S HOSPITAL AND HEALTH CENTER
712,930391614,0,341940863,ST LEONARD
713,930391614,0,273733278,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - PMC
714,930391614,0,261947374,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - SUGAR LAND
715,930391614,0,260335902,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - THE WOODLANDS
716,930391614,0,760536234,ST LUKE'S COMMUNITY HEALTH SERVICES
717,930391614,0,453811485,ST LUKE'S FOUNDATION
718,930391614,0,760536232,ST LUKE'S HEALTH SYSTEM CORPORATION
719,930391614,0,263734606,ST LUKE'S HOSPITAL AT THE VINTAGE
720,930391614,0,760531713,ST LUKE'S MEDICAL TOWER CORPORATION
721,930391614,0,760531716,ST LUKE'S PROPERTIES CORPORATION
722,930391614,0,454120549,ST LUKE'S SUGAR LAND PROPERTIES CORPORATION
723,930391614,0,470443636,ST MARY'S COMMUNITY HOSPITAL
724,930391614,0,470707604,ST MARY'S HOSPITAL FOUNDATION
725,930391614,0,510169537,ST VINCENT FOUNDATION
726,930391614,0,710236917,ST VINCENT INFIRMARY MEDICAL CENTER
727,930391614,0,710830696,ST VINCENT MEDICAL GROUP
728,930391614,0,341412964,SYLVANIA FRANCISCAN HEALTH
729,930391614,0,455357161,SYLVANIA FRANCISCAN HEALTH FOUNDATION
730,930391614,0,341826097,THE COMMONS OF PROVIDENCE
731,930391614,0,741385192,THE COMMUNITY HOSPITAL OF BRAZOSPORT
732,930391614,0,310537486,THE GOOD SAMARITAN HOSPITAL OF CINCINNATI OH
733,930391614,0,300502367,THE HEART INSTITUTE OF DAYTON
734,930391614,0,470780857,THE PHYSICIAN NETWORK
735,930391614,0,840927232,TOTAL HEALTHCARE
736,930391614,0,311329423,TRINITY HEALTH FOUNDATION
737,930391614,0,341818681,TRINITY HEALTH SYSTEM
738,930391614,0,300752920,TRINITY HEALTH SYSTEM GROUP
739,930391614,0,275401105,TRINITY HOSPITAL TWIN CITY
740,930391614,0,341522484,TRI-STATE HEALTH SERVICES INC
741,930391614,0,410721642,UNITY FAMILY HEALTHCARE
742,930391614,0,450226714,VILLA NAZARETH INC
743,930391614,0,221768334,VISITING NURSE ASSOCIATION OF ST CLARE'S INC
761,271789847,0,272491974,ADVANTAGE HEALTHSAINT MARY'S MEDICAL GROUP
762,271789847,0,581492325,ALLEGANY FRANCISCAN MINISTRIES INC
763,271789847,0,61450170,ASYLUM HILL FAMILY MEDICINE CENTER INC
764,271789847,0,421500277,BAUM HARMON MERCY HOSPITAL
765,271789847,0,262973307,BAUM HARMON MERCY HOSPITAL AND CLINICS FOUNDATION
766,271789847,0,141651563,BEECHWOOD INC
767,271789847,0,251436685,BETHLEHEM HAVEN OF PITTSBURGH
768,271789847,0,141717028,BEVERWYCK INC
769,271789847,0,42182395,BRIGHTSIDE INC
770,271789847,0,141701597,CAPITAL REGION GERIATRIC CENTER INC
771,271789847,0,201681131,CARING PARTNERS HOME HEALTH INC
772,271789847,0,382507173,CATHERINE MCAULEY HEALTH SERVICES CORP
774,271789847,0,262616342,COLUMBUS ACQUISITION CORP
775,271789847,0,342032340,DILEY RIDGE MEDICAL CENTER
776,271789847,0,262227941,DUBUQUE MERCY HEALTH FOUNDATION
777,271789847,0,205383271,DYERSVILLE HEALTH FOUNDATION INC
778,271789847,0,232515999,EAST NORRITON PHYSICIANS SERVICES INC
779,271789847,0,141818568,EDDY LICENSED HOME CARE AGENCY
780,271789847,0,461051881,EMBRACING AGE INC
781,271789847,0,141795732,EMPIRE HOME INFUSION SERVICE INC
782,271789847,0,42501711,FARREN CARE CENTER INC
783,271789847,0,223008680,FRANCISCAN ELDERCARE CORPORATION
784,271789847,0,208072723,GLACIER HILLS FOUNDATION
785,271789847,0,381891500,GLACIER HILLS INC
786,271789847,0,141794150,GLEN EDDY INC
787,271789847,0,421253527,GLOBAL HEALTH MINISTRY
788,271789847,0,261720984,GOOD SAMARITAN HOSPITAL INC
789,271789847,0,363332852,GOTTLIEB COMMUNITY HEALTH SERVICES CORPORATION
790,271789847,0,743260011,GOTTLIEB MEMORIAL FOUNDATION
791,271789847,0,362379649,GOTTLIEB MEMORIAL HOSPITAL
792,271789847,0,237270669,GRAND RAPIDS MEDICAL EDUCATION PARTNERS
793,271789847,0,381386362,HACKLEY LIFE COUNSELING
794,271789847,0,800102840,HAWTHORNE RIDGE INC
795,271789847,0,830416893,HEART CENTER OF GREATER WATERBURY INC
796,271789847,0,141725101,HERITAGE HOUSE NURSING CENTER INC
797,271789847,0,521945054,HOLY CROSS CARENET INC
798,271789847,0,208428450,HOLY CROSS HEALTH FOUNDATION INC
799,271789847,0,520738041,HOLY CROSS HEALTH INC
800,271789847,0,590791028,HOLY CROSS HOSPITAL INC
801,271789847,0,465421068,HOLY CROSS OUTPATIENT SERVICES INC
802,271789847,0,812531495,HOLY CROSS PRIMARY CARE INC
803,271789847,0,810723591,HOME & COMMUNITY HEALTH SERVICES INC
804,271789847,0,141514867,HOME AIDE SERVICE OF EASTERN NEW YORK INC
805,271789847,0,421173708,HOSPICE OF NORTH IOWA
806,271789847,0,383320710,HOSPICE OF SIOUXLAND
807,271789847,0,383316559,IHA HEALTH SERVICES CORPORATION
808,271789847,0,475676956,JOHNSON MEMORIAL HOSPITAL INC
809,271789847,0,232519529,LANGHORNE MRI INC
810,271789847,0,232571699,LANGHORNE PHYSICIAN SERVICES INC
811,271789847,0,261854750,LIFE AT LOURDES INC
812,271789847,0,452569214,LIFE AT ST FRANCIS HEALTHCARE INC
813,271789847,0,222797282,LIFE ST FRANCIS CORPORATION
814,271789847,0,272159847,LIFE ST JOSEPH OF THE PINES INC
815,271789847,0,262976184,LIFE ST MARY
816,271789847,0,222568525,LOURDES ANCILLARY SERVICES
817,271789847,0,274357794,LOURDES CARDIOLOGY SERVICES PC
818,271789847,0,223612265,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY
819,271789847,0,474147171,LOYOLA MEDICINE TRANSPORT LLC
820,271789847,0,363342448,LOYOLA UNIVERSITY HEALTH SYSTEM
821,271789847,0,364015560,LOYOLA UNIVERSITY MEDICAL CENTER
