year,taxyr,ein,object_id,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2017,,941105628,201703139349302875,Paul M Swenson,,,SVP & Chief Strategy Officer,0,1278137,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Cynthia A Telles PHD,,,Director,0,223809,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Bernard Tyson,,,Chairman & CEO,0,10039235,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,724926,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Max Villalobos,,,COO - North County,0,625122,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Cesar Villalpando,,,"SVP, Enterprise Shared SVCS",0,1349152,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Eugene Washington MD,,,Director,0,186626,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Jed Weissberg,,,"SVP, Quality & Care Del Excel",0,154247,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Vita Willett,,,"SVP, Area Manager - Riverside",0,849096,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Nancy Wollen,,,"SVP, Chief Operating Officer",0,1157127,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,John Yamamoto,,,Assistant Secretary,0,839577,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Hong-Sze Yu,,,Assistant Secretary,0,431277,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Carlos Zaragoza,,,Assistant Secretary,0,429022,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,218511,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2000147,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Ramon F Baez,,,Director,0,152591,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Regina M Benjamin MD MBA,,,Director,0,197178,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Jeffrey E Epstein,,,Director,0,206871,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Leslie S Heisz,,,Director,0,215118,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,David Hoffmeister,,,Director,0,225809,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Judith A Johansen JD,,,Director,0,240707,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Kim J Kaiser,,,Director,0,216547,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Philip A Marineau,,,Director,0,229371,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Edward Pei,,,Director,0,226739,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Margaret E Porfido JD,,,Director,0,247358,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Richard Shannon MD,,,Director,0,212000,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Cynthia A Telles PHD,,,Director,0,223809,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Bernard Tyson,,,Chairman & CEO,0,8529498,1509737,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,941105628,201703139349302875,Eugene Washington MD,,,Director,0,186626,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,941105628,201703139349302875,Gregory Adams,,,"EVP, Group President",0,2457650,688025,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Mary Ann Barnes,,,Region President - Hawaii,0,1120503,159041,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Anthony Barrueta,,,"SVP, Government Relations",0,1076323,269446,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Raymond Baxter,,,"SVP, CB Research & Hlth Policy",0,1292333,69748,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Vanessa Benavides,,,"SVP, Chief Comp & Priv Officer",0,620543,189748,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Charles Bevilacqua,,,"SVP, HP Products, SVC & Admin",0,1155388,207102,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Maryann Bodayle,,,Assistant Secretary,0,166251,33529,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Bechara Choucair,,,"SVP,Community Health & Benefit",0,480507,14329,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Benjamin Chu,,,"EVP,GP & Region President SCAL",0,2371766,164429,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Charles Columbus,,,"SVP, Chief HR Officer",0,1527720,436769,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Patrick Courneya,,,"EVP, Chief Medical Officer",0,906260,511023,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Richard Daniels,,,"EVP, CIO",0,1786816,387359,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Sandra Golze,,,Assistant Secretary - NCAL,0,567331,171428,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Kimberly Horn,,,Regional President - MAS,0,1288042,617297,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Kathryn Lancaster,,,EVP & CFO,0,2681226,588601,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Janet Liang,,,Regional President - NCAL,0,1386290,389244,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Donna Lynne,,,"EVP, GP & Region Pres - CO",0,5214011,131383,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Roland Lyon,,,Regional President - Colorado,0,592763,206175,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Gerald Mccall,,,SVP Operations,0,962147,180579,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Andrew Mcculloch,,,Regional President - Northwest,0,1045365,545870,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Thomas Meier,,,"SVP, Corporate Treasurer",0,1050818,138764,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Julie Miller-Phipps,,,Regional President - SCAL,0,1097514,210358,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Susan Mullaney,,,"VP, COO - NW",0,697523,147394,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Donald Orndoff,,,"SVP, NFS",0,935840,216315,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Wade Overgaard,,,"SVP, Health Plan Ops - CA",0,1821601,191697,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Frank Richardson,,,Assistant Secretary - HI,0,309105,126007,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Rochelle Roth,,,Assistant Secretary,0,274594,117866,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Jacqueline Sellers,,,Assistant Secretary,0,265122,88088,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,James Simpson,,,"SVP, Finance - BU & ROC",0,835636,197862,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Arthur Southam,,,"EVP, Health Plan Operations",0,2775635,464416,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,503944,3920,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Paul M Swenson,,,SVP & Chief Strategy Officer,0,1099290,178847,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,616612,108314,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Cesar Villalpando,,,"SVP, Enterprise Shared SVCS",0,1045511,303641,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Nancy Wollen,,,"SVP, Chief Operating Officer",0,997247,159880,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,John Yamamoto,,,Assistant Secretary,0,643745,195832,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Hong-Sze Yu,,,Assistant Secretary,0,304345,126932,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Carlos Zaragoza,,,Assistant Secretary,0,408667,20355,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Mark Zemelman,,,"SVP, General Counsel & Secy",0,1630173,369974,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,941105628,201703139349302875,Derrick Billings,,,"SVP, Hospital & Area Ops -NCAL",0,733527,11073,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Christopher Boyd,,,SVP & Area Mgr - Santa Clara,0,633692,160392,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,William Caswell,,,"SVP, Operations",0,820583,129520,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Greg Christian,,,"SVP, Area Manager - Fontana",0,585880,185702,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Judith Coffey,,,SVP & Area Mgr - Marin/Sonoma,0,577957,111296,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Jeffrey Collins,,,SVP & Area Manager - Roseville,0,608193,143369,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Mark Costa,,,"SVP,Area Manager-Orange County",0,580675,174249,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,George Disalvo,,,"SVP, CFO - SCAL",0,1063099,240977,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Elizabeth Finley,,,"SVP, Area Manager - San Diego",0,621283,185430,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Deborah Friberg,,,SVP & Area Mgr -Central Valley,0,543642,143411,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Corwin Harper,,,SVP & Area Mgr - Napa/Solano,0,535142,157370,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Colleen Mckeown,,,SVP & Area Mgr - Diablo,0,590471,105045,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Christine Robisch,,,"SVP, CAO - NCAL",0,651549,206287,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Michael Rowe,,,"SVP, CFO - NCAL",0,1309692,207222,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Nirav Shah,,,"SVP, COO Clinical Operations",0,753572,147038,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,941105628,201703139349302875,Claudio F Abreu,,,"SVP, Regional IT Operations",0,1100477,-30455,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,941105628,201703139349302875,Lisa L Caplan,,,SVP Care Delivery Tech Svcs,0,916976,175634,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,941105628,201703139349302875,Diane Comer,,,"SVP, Buss Info Officer - KFHP",0,1061175,176255,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,941105628,201703139349302875,Kathleen M Scheirman,,,SVP Application Services Group,0,981982,164801,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,941105628,201703139349302875,Michael Sutten,,,SVP Info Technology & CTO,0,946087,147007,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,941105628,201703139349302875,Thomas W Chapman EDD,,,Director,0,513713,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,J Eugene Grisby III PHD,,,Director,0,27039,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,George Halvorson,,,Chairman,0,37258,4120,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,J Neal Purcell,,,Director,0,46000,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Jerry C Fleming,,,"SVP, Health Reform Implement",0,592295,-9018,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Diane Gage-Lofgren,,,"SVP, Brand Mgmt & Comm",0,127244,35063,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,1137595,2170,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Mitchell Goodstein,,,"SVP, Actuarial, U/W & Pricing",0,156270,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Marilyn Kawamura,,,Region President - MAS,0,190164,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Kerry Kohnen,,,Region President - Georgia,0,186410,102300,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Jed Weissberg,,,"SVP, Quality & Care Del Excel",0,156354,-2107,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,216783,1728,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Frank Beirne,,,SVP & Area Mgr - San Mateo,0,103316,5662,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Odette Bolano,,,SVP & Area Manager - East Bay,0,210187,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Michael Brady,,,"SVP, Infrastructure Mgmt Group",0,104433,17738,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Edward Glavis,,,SVP & Area Mgr - Roseville,0,154864,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Thomas Hanenburg,,,SVP & Area Mgr - GSAA,0,598723,140414,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Nathaniel Oubre,,,"VP, CA MediCal, CHIP & CHC",0,555450,165850,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Sandra Small,,,"SVP, Hospital & Area Ops",0,215371,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Max Villalobos,,,COO - North County,0,476176,148946,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Vita Willett,,,"SVP, Area Manager - Riverside",0,581617,267479,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,941105628,201703139349302875,Claudio F Abreu,,,"SVP, Regional IT Operations",0,1070022,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Gregory Adams,,,"EVP, Group President",0,3145675,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Ramon F Baez,,,Director,0,152591,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Mary Ann Barnes,,,Region President - Hawaii,0,1279544,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Anthony Barrueta,,,"SVP, Government Relations",0,1345769,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Raymond Baxter,,,"SVP, CB Research & Hlth Policy",0,1362081,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Frank Beirne,,,SVP & Area Mgr - San Mateo,0,108978,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Vanessa Benavides,,,"SVP, Chief Comp & Priv Officer",0,810291,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Regina M Benjamin MD MBA,,,Director,0,197178,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Charles Bevilacqua,,,"SVP, HP Products, SVC & Admin",0,1362490,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Derrick Billings,,,"SVP, Hospital & Area Ops -NCAL",0,744600,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Maryann Bodayle,,,Assistant Secretary,0,199780,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Odette Bolano,,,SVP & Area Manager - East Bay,0,210187,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Christopher Boyd,,,SVP & Area Mgr - Santa Clara,0,794084,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Michael Brady,,,"SVP, Infrastructure Mgmt Group",0,122171,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Lisa L Caplan,,,SVP Care Delivery Tech Svcs,0,1092610,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,William Caswell,,,"SVP, Operations",0,950103,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Thomas W Chapman EDD,,,Director,0,513713,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Bechara Choucair,,,"SVP,Community Health & Benefit",0,494836,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Greg Christian,,,"SVP, Area Manager - Fontana",0,771582,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Benjamin Chu,,,"EVP,GP & Region President SCAL",0,2536195,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Judith Coffey,,,SVP & Area Mgr - Marin/Sonoma,0,689253,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Jeffrey Collins,,,SVP & Area Manager - Roseville,0,751562,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Charles Columbus,,,"SVP, Chief HR Officer",0,1964489,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Diane Comer,,,"SVP, Buss Info Officer - KFHP",0,1237430,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Mark Costa,,,"SVP,Area Manager-Orange County",0,754924,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Patrick Courneya,,,"EVP, Chief Medical Officer",0,1417283,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Richard Daniels,,,"EVP, CIO",0,2174175,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,George Disalvo,,,"SVP, CFO - SCAL",0,1304076,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Jeffrey E Epstein,,,Director,0,206871,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Elizabeth Finley,,,"SVP, Area Manager - San Diego",0,806713,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Jerry C Fleming,,,"SVP, Health Reform Implement",0,583277,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Deborah Friberg,,,SVP & Area Mgr -Central Valley,0,687053,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Diane Gage-Lofgren,,,"SVP, Brand Mgmt & Comm",0,162307,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,1139765,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Edward Glavis,,,SVP & Area Mgr - Roseville,0,154864,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Sandra Golze,,,Assistant Secretary - NCAL,0,738759,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Mitchell Goodstein,,,"SVP, Actuarial, U/W & Pricing",0,156270,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,J Eugene Grisby III PHD,,,Director,0,27039,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,George Halvorson,,,Chairman,0,41378,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Thomas Hanenburg,,,SVP & Area Mgr - GSAA,0,739137,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Corwin Harper,,,SVP & Area Mgr - Napa/Solano,0,692512,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Leslie S Heisz,,,Director,0,215118,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,David Hoffmeister,,,Director,0,225809,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Kimberly Horn,,,Regional President - MAS,0,1905339,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Judith A Johansen JD,,,Director,0,240707,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Kim J Kaiser,,,Director,0,216547,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Marilyn Kawamura,,,Region President - MAS,0,190164,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Kerry Kohnen,,,Region President - Georgia,0,288710,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Kathryn Lancaster,,,EVP & CFO,0,3269827,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Janet Liang,,,Regional President - NCAL,0,1775534,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Donna Lynne,,,"EVP, GP & Region Pres - CO",0,5345394,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Roland Lyon,,,Regional President - Colorado,0,798938,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Philip A Marineau,,,Director,0,229371,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Gerald Mccall,,,SVP Operations,0,1142726,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Andrew Mcculloch,,,Regional President - Northwest,0,1591235,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Colleen Mckeown,,,SVP & Area Mgr - Diablo,0,695516,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Thomas Meier,,,"SVP, Corporate Treasurer",0,1189582,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Julie Miller-Phipps,,,Regional President - SCAL,0,1307872,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Susan Mullaney,,,"VP, COO - NW",0,844917,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Donald Orndoff,,,"SVP, NFS",0,1152155,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Nathaniel Oubre,,,"VP, CA MediCal, CHIP & CHC",0,721300,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Wade Overgaard,,,"SVP, Health Plan Ops - CA",0,2013298,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,941105628,201703139349302875,Edward Pei,,,Director,0,244739,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
