EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
030456779,BHIKSHU BUDDHIST NUN IN VIETNAMESE COMMUNITY OF OREGON,% NGOC CHAU TEMPLE,4320 SE 136TH AVE,PORTLAND,OR,97236-3520,0000,03,3,7000,200507,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
030461030,HARRINGTON FAMILY FOUNDATION,% GREGORY L POWELL,1816 NW OVERTON ST,PORTLAND,OR,97209-1617,0000,03,3,1000,200210,1,04,000000000,1,01,201712,6,5,00,1,12,1711573,941106,,B82,
030464922,NOEL C NELSON AND CHILDREN FOUNDATION,% TOM DRAGICEVIC,6400 SE LAKE RD STE 150,MILWAUKIE,OR,97222-2189,0000,03,3,1000,200209,1,04,000000000,1,01,201712,4,4,00,1,12,482900,153019,,T22,
030471427,NORMAN F AND ELISE I SWANTON FAMILY FOUNDATION INC,% NORMAN SWANTON,61891 BUNKER HILL CT,BEND,OR,97702-1161,0000,03,3,1000,200209,1,04,000000000,1,01,201712,5,4,00,1,12,624484,237165,,T22,
030473181,ADELANTE MUJERES,% BRIDGET COOKE,2036 MAIN ST STE A,FOREST GROVE,OR,97116-2374,0000,03,3,1200,200302,1,15,000000000,1,01,201806,6,6,01,0,06,3736117,4190805,4104629,P84,
030475504,GLIDE WILDFLOWER SHOW INC,% POBOX 332 GLIDE OR 97443,PO BOX 332,GLIDE,OR,97443-0332,0000,03,3,2000,200306,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,B99,
030498375,CANBY JUNIOR BASKETBALL,% KATHY LAYTON,PO BOX 1084,CANBY,OR,97013-1084,0000,03,3,1000,200303,1,16,000000000,2,01,201806,3,4,01,0,06,25510,135060,135060,N62,
030517621,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% SHERRIL SMITH,4361 NE WISTARIA DR,PORTLAND,OR,97213-1256,0239,04,9,3000,194012,2,00,000000000,5,01,201806,0,0,02,0,06,0,0,0,,67584 PORTLAND OAKS BOTTOM
030529330,ROGUE FARM CORPS,,PO BOX 533,ASHLAND,OR,97520-0018,0000,03,3,2000,200410,1,15,000000000,1,01,201712,3,4,01,0,12,48409,417505,412706,C40,
030538074,LAKEVIEW BOWMENS SPORTS COMPLEX,% BILLY THOMPSON,PO BOX 7,LAKEVIEW,OR,97630-0001,0000,03,3,1000,200409,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,N60,
030539408,142ND FIGHTER WING COMMUNITY FOUNDATION,,PO BOX 55843,PORTLAND,OR,97238-5843,0000,03,3,1000,200501,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,P60,
030545808,TALENT CHAMBER OF COMMERCE,% TREASURER,PO BOX 11,TALENT,OR,97540-0011,0000,06,3,3000,200512,2,00,000000000,1,01,201512,0,0,02,0,12,0,0,0,S41,
030557393,UPPER DESCHUTES RIVER COALITION,% CARL JANSEN,PO BOX 3042,SUNRIVER,OR,97707-0042,0000,03,3,1000,200607,1,15,000000000,1,01,201712,3,2,02,0,12,27454,17796,17796,C32,
030562242,RADIO CAB FOUNDATION,% TOM ALEXANDER,1613 NW KEARNEY ST,PORTLAND,OR,97209-2312,0000,03,3,1000,200506,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,V31,
030566513,VERTICAL CHURCH,% JEREMY SEIBERT,PO BOX 707,LA PINE,OR,97739-0707,2358,03,9,7000,197210,1,10,001000000,5,01,,0,0,06,0,12,,,,,13530
030584951,THELO UNITED FUTBOL,% KAREN GALLOWAY,PO BOX 67233,PORTLAND,OR,97268-1233,0000,03,3,1200,200908,1,16,000000000,1,01,201512,1,4,01,0,12,8488,112570,112570,N64,
030589120,NORTHERN HEIGHTS HOMEOWNERS ASSOCIATION INC,% VLADIMIR PROKOPENKO,8780 SE NORTHERN HEIGHTS CT,HAPPY VALLEY,OR,97086-5796,0000,04,3,1000,200702,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,L50,
030590874,OREGON INDIGENT DEFENSE CONSORTIUM INC,% ROBERT HARRIS,165 SE 26TH AVE,HILLSBORO,OR,97123-7024,0000,03,3,1000,200907,1,16,000000000,1,01,201712,4,6,01,0,12,221879,2287873,2287873,I80,
030591427,PTA OREGON CONGRESS,,1231 SE 92ND AVE,PORTLAND,OR,97216-1858,1305,03,9,2000,195505,1,16,059035000,5,01,201706,3,4,01,0,06,84396,146904,141700,,CREATIVE SCIENCE SCHOOL PTA
030597120,MASTER GARDENER ASSOCIATION,% NANCY SLAGLE,2990 EXPERIMENT STATION DR,HOOD RIVER,OR,97031-9512,3788,03,9,1000,200109,1,16,000000000,5,01,201712,0,0,02,0,12,0,0,0,,CENTRAL GORGE
030606493,CHITARI FOUNDATION,% SATYA AMBROSE,16144 SE HAPPY VALLEY TOWN CTR DRIV,HAPPY VALLEY,OR,97086-4257,0000,03,3,1000,200802,1,15,000000000,1,01,201805,0,0,02,0,05,0,0,0,E30,
030608204,SUMMIT HIGH SCHOOL FRIENDS OF MUSIC,% DANIEL JUDD,PO BOX 1887,BEND,OR,97709-1887,0000,03,3,2000,201712,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,B90,
030614328,ANAWIM COMMUNITY,% DOUGLAS NORSETH,3005 NE 24TH AVE,PORTLAND,OR,97212-3458,0000,03,3,7000,200801,1,10,000000000,1,01,,0,0,06,0,12,,,,X200,
031282517,CASCADE PEER AND SELF HELP CENTER,% MARLENE CUMMINGS,PO BOX 771,BEND,OR,97709-0771,0000,03,3,1000,200107,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,P29,
042542750,NETWORK INC,,23 NE MORGAN ST,PORTLAND,OR,97211-2342,0000,03,3,2000,197602,1,15,059125603,1,01,201806,1,1,02,0,06,8116,9320,9320,,
042549028,THE AMERICAN SOCIETY OF CHECK COLLECTORS INC,% DICK NAVEN,PO BOX 80830,PORTLAND,OR,97280-1830,0000,03,3,2000,197705,1,16,119000000,1,01,201812,0,0,02,0,12,0,0,0,,
042795358,INTERNATIONAL ASSOC OF MARINE SCI LIBRARIES & INFORMATION CENTERS,% MARY J MARKLAND,2030 SE MARINE SCIENCE DR,NEWPORT,OR,97365-5300,0000,03,3,2000,198411,1,16,061149000,1,01,201809,0,0,02,0,09,0,0,0,,UNITY COLLEGE-QUIMBY LIBRARY
043150476,ECOLOGICAL DEVELOPMENT FOUNDATION INC,% JOSEPH EMERSON,839 NW JOHN FREMONT ST,BEND,OR,97703-7341,0000,03,3,1000,199208,1,15,149000000,1,01,201712,0,0,02,0,12,0,0,0,E70Z,
043549245,ORANGE CRUSH WRESTING CLUB,% JOSH WHISENHUNT,PO BOX 882,CORVALLIS,OR,97339-0882,0000,03,3,1000,200309,1,16,000000000,1,01,201712,3,4,01,0,12,61486,120616,88025,N60,
043578179,OTHER 98 PERCENT ACTION INC,% GENEVIEVE RAYMOND,5826 NE 27TH AVE,PORTLAND,OR,97211-6137,0000,04,3,2000,200406,2,00,000000000,1,01,201712,3,5,01,0,12,95837,559693,559693,V01,
043585480,CASA DEI BAMBINI MONTESSORI SCHOOL,% PATRICK ALLEN,22444 SW OAK ST,SHERWOOD,OR,97140-9354,0000,03,3,2000,200311,1,11,000000000,1,01,201807,4,4,01,0,07,288769,170627,170259,B21,SMOCKVILLE MONTESSORI
043603409,WEST SALEM HIGH SCHOOL EDUCATION FOUNDATION,% LYLE MORDHORST,1776 TITAN DR NW,SALEM,OR,97304-1769,0000,03,3,1000,200205,1,15,000000000,1,01,201706,4,4,01,0,06,247437,427257,328237,B112,
043627416,ST HELENS ALANO CLUB INC,,215 N 6TH ST,SAINT HELENS,OR,97051-1423,0000,03,3,1200,200405,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,F22,
043652641,CREEKSIDE COMMUNITY CHURCH,,PO BOX 1710,SILVERTON,OR,97381-0365,0000,03,3,7000,200211,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043657398,NATIONAL FOOTBALL FOUNDATION AND COLLEGE HALL OF FAME INC,% GEORGE CRACE,28430 SW WILLOW CREEK DR,WILSONVILLE,OR,97070-8781,2679,03,9,2000,197511,0,15,298064059,5,01,,0,0,01,0,12,,,,,OREGON CHAPTER
043660931,MIRROR POND FREE METHODIST CHURCH,% JOSHUA NAGLE,PO BOX 214,BEND,OR,97709-0214,1419,03,9,7000,195806,1,10,000000000,5,01,,0,0,06,0,12,,,,,
043665932,IAWP FOUNDATION INC,% KIM COVERT,PO BOX 13485,PORTLAND,OR,97213-0485,0000,03,3,1000,200211,1,15,000000000,1,01,201712,3,1,02,0,12,31514,3672,3672,I60,
043671949,CHAPLAINS OF INDUSTRY,% PETER A BROUSSARD,1037 LAKESHORE DR,COOS BAY,OR,97420-3072,0000,03,3,1000,201308,1,15,000000000,1,01,201712,3,4,02,0,12,76746,104281,0,X20,
043672004,RABBIT ADVOCATES,% MARY HUEY,PO BOX 14235,PORTLAND,OR,97293-0235,0000,03,3,2100,200207,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,D20,
043703021,ABBEY FOUNDATION OF OREGON,% GARY DRISCOLL,1 ABBEY DR,ST BENEDICT,OR,97373-9700,0000,03,3,1000,200804,1,17,031150120,1,01,201806,8,8,01,0,06,41532762,10782077,10544606,,
043713474,COQUILLE CHRISTIAN RADIO INC,% HELMUT H KRAMER,1051 N CEDAR POINT RD,COQUILLE,OR,97423-8603,0000,03,3,1000,200407,1,17,000000000,1,01,201712,0,0,02,0,12,0,0,0,X200,
043743292,OREGONS REPRESENTATIVE PAYEE PROGRAM,% BRENDA THURMAN,1118 LANCASTER DR NE,SALEM,OR,97301-2933,0000,03,3,1000,200502,1,15,000000000,1,01,201709,1,4,01,0,09,530,239633,239633,P99,
043749500,SOUTHERN OREGON ANIMAL RIGHTS SOCIETY,% SOARS,PO BOX 844,TALENT,OR,97540-0844,0000,03,3,1000,200309,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,D20,
043760981,HOLY NEW MARTYRS OF RUSSIA,% STEVEN L BURESH,13820 S UNION HALL RD,MULINO,OR,97042-9633,0000,03,3,1700,201610,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043765788,HUERTO DE LA FAMILIA - FAMILY GARDEN,% MARISSA GARCIA,1672 WILLAMETTE ST,EUGENE,OR,97401-4046,0000,03,3,1200,200402,1,15,000000000,1,01,201712,4,3,01,0,12,153443,95056,95056,C41,
043765871,LIFE CHANGE OUTREACH SERVICES,% CATHERINE RHODES,PO BOX 11956,PORTLAND,OR,97211-0956,0000,03,3,1000,200610,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,S990,
043774565,CEDARSINAI PARK FOUNDATION,,6125 SW BOUNDARY ST,PORTLAND,OR,97221-1019,0000,03,3,1000,200410,1,17,000000000,1,01,201706,8,4,01,0,06,11059478,260419,260419,L11,
043793590,BARR FAMILY FOUNDATION,% STUART BARR,3455 W 1ST AVE,EUGENE,OR,97402-5449,0000,03,3,1000,200504,1,04,000000000,1,01,201705,6,4,00,1,05,1212347,317613,,T22,
043801629,HOUSING LAND ADVOCATES,% JENNIFER BRAGAR,121 SW MORRISON ST STE 1850,PORTLAND,OR,97204-3120,0000,03,3,1000,200511,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,L01,
043845204,VALLEY LIFE CHURCH,% PATRICK BOWLER,80 E VINE ST,LEBANON,OR,97355-3314,0000,03,3,7000,201104,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043853244,OREGON HUNTERS ASSOCIATION,,PO BOX 1706,MEDFORD,OR,97501-0252,3517,03,9,1000,199402,1,16,350000000,5,01,,0,0,01,0,12,,,,,SIUSLAW CHAPTER
050512364,WHAT KIDS CAN DO INC,% WHAT KIDS CAN DO INC,1375 GREEN MEADOWS WAY,ASHLAND,OR,97520-3626,0000,03,3,1200,200011,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,O50,
050522893,REMEMBER THE HOPE CHRISTIAN FELLOWSHIP,% EMMETT C WHEATFALL,1937 NE 122ND AVE,PORTLAND,OR,97230-1917,0000,03,3,7000,200210,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
050540651,MYRTLE POINT BOOSTER CLUB INC,% DENISE DEWALD,717 4TH ST,MYRTLE POINT,OR,97458-1111,0000,03,3,2000,201705,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,B11,
050543153,MARIA DUSCIUC MINISTRIES INC,% MARIA DUSCIUC,PO BOX 16231,PORTLAND,OR,97292-0231,0000,03,3,1000,200807,1,16,000000000,1,01,201712,2,3,01,0,12,10117,86289,86289,Q33,
050562732,LIFE IMPACT INC,,PO BOX 906,BEND,OR,97709-0906,0000,03,3,1700,200307,1,15,000000000,1,01,201712,4,6,01,0,12,418039,1065547,1052022,X20,
050569442,TOLDEO PUBLIC SAFETY ASSOCIATION,% NATASHA CREA,PO BOX 581,TOLEDO,OR,97391-0581,0000,05,3,3000,201703,2,00,000000000,5,01,201712,0,0,02,0,12,0,0,0,J40,
050577600,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% KRISTINE HARRIS,PO BOX 791,MARCOLA,OR,97454-0791,0239,04,9,3000,194012,2,00,911520000,5,01,201806,0,0,02,0,06,0,0,0,,68846 MOHAWK VALLEY
050590045,UMPQUA VALLEY QUILTERS GUILD,,PO BOX 2125,ROSEBURG,OR,97470-0449,0000,04,3,3000,200312,2,00,000000000,1,01,201706,0,0,02,0,06,0,0,0,S81,
050595291,CIRCUMPOLAR CONSERVATION UNION,% PEACE DEVELOPMENT FUND,2144 SE SALMON ST,PORTLAND,OR,97214-3844,0000,03,3,1000,200409,1,15,000000000,1,01,201712,3,3,01,0,12,77209,59750,59750,C30,
050601715,FELLOWSHIP ASSOCIATION OF SAINT THERESE,% AN THANH VU,PO BOX 13237,PORTLAND,OR,97213-0237,0000,03,3,1000,200412,1,15,000000000,1,01,201712,1,1,02,0,12,7441,6063,6063,Q33,
050606884,OREGON ASSOCIATION OF BROADCASTERS FOUNDATION,% BILL JOHNSTONE,285 SW MAIN CT STE 300,WARRENTON,OR,97146-9457,0000,03,3,1200,201507,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,B82,
050607521,ORHAGAN,% JOE COHEN OR JOHNATHAN SEIDEL,PO BOX 5582,EUGENE,OR,97405-0582,0000,03,3,7000,200508,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,LIGHT OF THE GARDEN
050625849,OREGON VIPASSANA ASSOCIATION,% EBO CROFFIE,6201 NE 13TH AVE,PORTLAND,OR,97211-4270,0000,03,3,7210,200510,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,P50,
050627807,YAMHILL COUNTY LIVESTOCK ASSOCIATION,% MARCI GAIBLER,PO BOX 808,CARLTON,OR,97111-0808,0000,06,3,1000,200812,2,00,000000000,1,01,201803,0,0,02,0,03,0,0,0,N52,
050632305,NORTHWEST KIDNEY KIDS INC,% RANDALL JENKINS,PO BOX 230075,PORTLAND,OR,97281-0075,0000,03,3,1000,200610,1,15,000000000,1,01,201712,3,4,01,0,12,72757,172813,108857,P30,
050634136,FRIENDS OF EXPLORER POST 58,% WILLIAM LAZAR,5228 SW WESTWOOD VW,PORTLAND,OR,97239-2768,0000,03,3,1200,200804,1,16,000000000,5,01,201712,4,4,01,0,12,108917,123474,123474,O114,58
050634923,HINDI SANGAM INC,% GEETA PANDEY,PO BOX 91037,PORTLAND,OR,97291-0001,0000,03,3,1000,201408,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,Z99,
056043772,FRIENDS OF THE BANKS COMMUNITY LIBRARY,,42461 NW MARKET ST,BANKS,OR,97106-9052,0000,03,3,1000,199308,1,16,602000000,1,01,201806,2,4,01,0,06,16993,106331,106331,,
061034185,KNIGHTS OF COLUMBUS,% THOMAS MANNING,1166 NE BROWN DR,MADRAS,OR,97741-9050,0188,08,9,1000,194010,1,00,036029265,5,01,201712,0,0,02,0,12,0,0,0,,7723 MADRAS COUNCIL
061059014,SOCIETY OF FIRE PROTECTION ENGINEERS,% STEWART MCLAUGHLIN,PO BOX 40000,PORTLAND,OR,97240-0879,1775,06,9,2000,196602,2,00,205000000,5,01,201712,0,0,02,0,12,0,0,0,,CASCADE CHAPTER
061302326,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,% FACILITY REPRESENTATIVE,7108 NE AIRPORT WAY,PORTLAND,OR,97218-1014,3254,05,9,3000,199002,0,00,000000000,5,01,201712,0,0,02,0,12,0,0,0,,NATCO LOCAL PDX
061359199,INFUSION NURSES SOCIETY INC,% ALYCIA DICKINSON,31715 NE WILSONVILLE RD,NEWBERG,OR,97132-7089,3036,03,9,2000,197703,1,16,205162000,5,01,201812,0,0,02,0,12,0,0,0,B99,LOWER COLUMBIA CHAPTER
061460610,RESOURCES FOR HEALTH INC,% ANNEE VON BORG,2945 NE MODA WAY APT 212,HILLSBORO,OR,97124-7116,0000,03,3,1000,199706,1,15,059123179,1,01,201805,0,0,02,0,05,0,0,0,E99Z,
061535427,BENZIEN FAMILY FOUNDATION INC,% ERNST BENZIEN,3704 SE OGDEN ST,PORTLAND,OR,97202-7827,0000,03,3,1000,200004,1,04,000000000,1,01,201712,5,3,00,1,12,739771,70248,,T22,
061642160,CHAMPIONS CHURCH,% ROBERT TROMBI,PO BOX 1067,GRESHAM,OR,97030-0229,0000,03,3,7000,200410,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
061669649,NORTHWEST EMPLOYMENT EDUCATION AND DEFENSE FUND,% D MICHAEL DALE,812 SW WASHINGTON ST STE 225,PORTLAND,OR,97205-3210,0000,03,3,1000,200403,1,15,000000000,1,01,201712,4,4,01,0,12,330137,289671,289671,I80,
061669651,NORTHWEST WORKERS JUSTICE PROJECT,% D MICHAEL DALE,812 SW WASHINGTON,PORTLAND,OR,97205-3222,0000,04,3,1000,200308,2,00,000000000,1,01,201712,3,4,01,0,12,83840,480381,474591,J400,
061670156,GREEN VILLAGE SCHOOLS,% ROBERT H MCSWEENY,PO BOX 80061,PORTLAND,OR,97280-1061,0000,03,3,1200,200306,1,15,000000000,1,01,201712,3,3,01,0,12,30812,52185,52185,Q33,BARBARA STROUD
061683870,CARDINAL BOOSTER CLUB,% JERI MCELLIGOTT,PO BOX 402,IONE,OR,97843-0402,0000,03,3,1200,200311,1,15,000000000,1,01,201709,0,0,02,0,09,0,0,0,B112,
061704201,SHAKYAMUNI BUDDHIST CENTER,% JUDYTH PISANI,3439 NE SANDY BLVD,PORTLAND,OR,97232-1959,0000,03,3,7000,200403,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
061706401,GREATER PORTLAND ECONOMIC DEVELOPMENT DISTRICT INC,% PORTLAND-VANCOUVER REGIONAL PARTN,111 SW COLUMBIA ST STE 830,PORTLAND,OR,97201-5813,0000,04,3,1000,200507,2,00,000000000,1,01,201712,4,4,01,0,12,150997,102770,102770,P20,REGIONAL PARTNERS
061706996,SHERIDAN BOOSTER CLUB,% STACY WOMELDORF,500 NE ELM ST,SHERIDAN,OR,97378-1519,0000,03,3,2000,201404,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,B94,
061709222,OREGON BUSINESS & INDUSTRY ASSOCIATION RESEARCH AND EDUCATION,% ASSOCIATED OREGON INDUSTRIES INC,1149 COURT ST NE,SALEM,OR,97301-4030,0000,03,3,2000,200608,1,15,000000000,1,01,201712,4,4,01,0,12,147167,147714,147714,S05,
061709942,FUND FOR CHRISTIAN CHARITY,% RON HOKE,2823 RIDGEWAY DR SE,TURNER,OR,97392-9570,0000,03,3,1000,200502,1,10,000000000,5,01,,0,0,06,0,12,,,,X200,
061719537,FOSSIL PLAYERS,% CELIA LORTS,PO BOX 474,FOSSIL,OR,97830-0474,0000,03,3,3000,201408,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,A60,
061719576,WOLVERINE SCHOLARSHIP FUND,% SAMUEL R SUITT,PO BOX 482,LYONS,OR,97358-0482,0000,03,3,1000,200504,1,04,000000000,1,01,201712,2,2,00,1,12,17529,12709,,T20,
061719581,GRANT MENS LACROSSE CLUB,% STUART MONTGOMERY,PO BOX 13205,PORTLAND,OR,97213-0205,0000,03,3,2000,201801,1,15,000000000,1,01,,0,0,02,0,12,,,,B80,
061732821,JEFFERSON CENTER FOR RELIGION AND PHILOSOPHY,% ROBERT L SEMES,208 OAK ST STE 101,ASHLAND,OR,97520-1870,0000,03,3,1200,200507,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,A70,
061743039,VICTORY COUNTRY CHURCH,% BARBARA DOCKERY,78162 MOSBY CREEK RD,COTTAGE GROVE,OR,97424-8505,0000,03,3,7000,200510,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
061746169,HOPE MISSIONS INTERNATIONAL,% CYNDI PETERSON,PO BOX 3224,TUALATIN,OR,97062-3224,0000,03,3,1000,200511,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,P40,
061751943,UNITED STATES BOWLING CONGRESS INC,% BRAD MCLEAN,PO BOX 33256,PORTLAND,OR,97292-3256,4348,03,9,1000,200409,1,16,000000000,1,01,201707,4,4,01,0,07,181103,284688,284688,N70,80626 OREGON STATE USBC
061752568,INDIAN PARK SCHOOL HOUSE ASSOCIATION,% VALERIE FRISLIE,PO BOX 70,LAKESIDE,OR,97449-0070,0000,03,3,1000,201305,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,B90,
061762954,KNOX BUTTE BAPTIST CHURCH,,3615 KNOX BUTTE RD E,ALBANY,OR,97322-6512,1675,03,9,7000,196408,1,10,001029000,5,01,,0,0,06,0,12,,,,,
061778735,RELEVANCE,% KIM GRIFFITHS,3440 NW COVEY RUN RD,CORVALLIS,OR,97330-3155,0000,03,3,7000,200606,1,15,000000000,1,01,201712,6,4,01,0,12,1564067,312651,312651,X20,
061780181,COMMUNITY HEALTH ADVOCATES OF OREGON,% CRAIG HOSTETLER,333 SW 5TH AVE STE 250,PORTLAND,OR,97204-1747,0000,04,3,2000,200607,2,00,000000000,1,01,201803,0,0,02,0,03,0,0,0,E21,
061791814,CHRISTIAN SOLDIERS MINISTRIES,% CLIFFORD DAVIDOW,PO BOX 607,TURNER,OR,97392-0607,0000,03,3,7000,200708,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
061792739,OREGON WOMENS SAILING ASSOCIATION,% JUDI DAVIS,865 TOMAHAWK ISLAND DR STE 102-198,PORTLAND,OR,97217-8095,0000,03,3,1000,200904,1,16,000000000,1,01,201712,3,3,02,0,12,65819,41494,41494,N67,
061813403,YOUNITY,% CAROL OXENRIDER,1007 NE ROSS RD,BEND,OR,97701-5899,0000,03,3,1000,200709,1,15,000000000,1,01,201712,2,3,01,0,12,18342,89910,89910,O50,
061814480,REDSIDES BOOSTER CLUB,% CHARLOTTE HAWKINS,699 4TH ST,MAUPIN,OR,97037-9237,0000,03,3,1000,200708,1,15,000000000,1,01,201709,0,0,02,0,09,0,0,0,B11,
061824792,KLAMATH RIVERKEEPER,,1467 SISKIYOU BLVD,ASHLAND,OR,97520-2336,0000,03,3,2100,200807,1,15,000000000,1,01,201712,4,4,01,0,12,153041,127987,127987,C32,
061828687,BRINGING BACK THE BOW,% JACK HOLTHAUS,42053 DEERHORN RD,SPRINGFIELD,OR,97478-8658,0000,03,3,2100,200803,1,15,000000000,1,01,201712,2,1,02,0,12,14920,540,540,A23,ITAZIPA GLOGLI
061834021,COLUMBIA COUNTY MUSEUM ASSOCIATION,% JOANNE PELLHAM,PO BOX 172,COLUMBIA CITY,OR,97018-0172,0000,03,3,1000,201005,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,A54,
061840048,OREGON SMALL BUSINESS ASSOCIATION,% TJ REILLY PRES,PO BOX 23815,TIGARD,OR,97281-3815,0000,04,3,3000,201106,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,S05,
066542543,JOHN & DORIANNE VENATOR CHARITABLE FOUNDATION TR FOR THE ARTS AND ED,,12525 SE KNAPP ST,PORTLAND,OR,97236-5020,0000,03,3,1000,200506,1,04,000000000,1,01,201712,1,1,00,1,12,2762,2498,,A40,VENATOR JOHN & DORIANNE
111807257,CONFEDERATED TRIBES OF THE CLATSOP AND NEHALEM INDIANS,% DEE ZIMMERLEE,PO BOX 190,SEASIDE,OR,97138-0190,0000,03,3,1000,200207,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,A23,
113097675,INTERNATIONAL ALUMNI ASSOCIATION OF SHRI MAHAVIRA JAINA VIDYALAVA INC,% JITENDRA VORA,17323 NW GOLD CANYON LN,BEAVERTON,OR,97006-7307,0000,03,3,1000,199206,1,15,200000000,1,01,201712,6,4,01,0,12,2006235,486918,471429,Q99Z,
113136497,WALDORF FAMILY FOUNDATION INC,,6220 NW SKYLINE BLVD,PORTLAND,OR,97229-1325,0000,03,3,1000,199402,1,04,925602560,1,01,201712,6,3,00,1,12,1067846,28968,,,
113341077,RUSSIAN COMMUNITY LIFE CENTER INC,,220 SUPERIOR ST S,SALEM,OR,97302-5139,0000,03,3,7200,199703,1,15,994408000,1,01,201806,0,0,02,0,06,0,0,0,S80,
113650917,DIVINE DARSHAN NFP,% JYOTSNA SHAH,10125 SE BOB SCHUMACHER RD APT 406,HAPPY VALLEY,OR,97086-7181,0000,03,3,2000,200307,1,15,000000000,1,01,201712,1,1,02,0,12,525,75,75,A25,
113657428,DELTA SIGMA PHI FRATERNITY INC,% ACB CURTIS PETERSON,9585 SW SPRING CREST DR,PORTLAND,OR,97225-6770,0588,07,9,1000,196902,2,00,036034000,5,01,201612,3,3,01,0,12,32092,65956,65956,,THETA RHO ACB
113663044,ART 4 LIFE,% SANDRA SANTORO,3405 SW NAITO PKWY,PORTLAND,OR,97239-4624,0000,03,3,2100,200406,1,16,000000000,1,01,201808,4,6,01,0,08,276498,1282649,1282649,A25,
113679077,FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS & LOCAL CHAPTER,% LISA EISIMINGER,68473 HIGHWAY 82,IMBLER,OR,97841-8107,0776,03,9,2000,194501,1,16,059000000,5,01,201808,0,0,02,0,08,0,0,0,,36050 IMBLER FFA ALUMNI
113686861,COLUMBIA CHRISTIAN CENTER,% TERRY LUTTRELL,33031 NW LAUREL ST,SCAPPOOSE,OR,97056-3122,0000,03,3,7000,200307,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
113687192,ORCHARDS DISTRICT NEIGHBORHOOD ASSOCIATION,% CHERYL HOWARD,710 NW WALL ST,BEND,OR,97703-2713,0000,03,3,1000,200310,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,S22,
113688013,THE AQUATIC WELLNESS CENTER,% LINDA WALLACE,629 ROGUELEA LN,GRANTS PASS,OR,97526-5923,0000,03,3,1000,200308,1,16,000000000,1,01,201712,1,0,02,0,12,9220,0,0,P80,
113698646,PORTLAND BOYCHOIR,% DAVID YORK,PO BOX 6844,PORTLAND,OR,97228-6844,0000,03,3,1000,200309,1,16,000000000,1,01,201712,2,4,01,0,12,23121,170532,170532,A6B,
113704436,LITTLE LEAGUE BASEBALL INC,% CHUCK CROCKETT,995 KINTZLEY AVE,SPRINGFIELD,OR,97478-6590,3158,03,9,1000,196701,1,15,321059000,1,01,201709,0,0,02,0,09,0,0,0,,159367 EAST LANE LL
