org_id,related_id,related_name
930453216,311587420,RVM ROSEBURG II HOUSING CORPORATION
930453216,311662259,RVM GRANTS PASS II HOUSING CORPORATION
930453216,311662208,RVM DAVIS HOUSING CORPORATION
930453216,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
930453216,311780332,RVM PORTLAND HOUSING CORPORATION
930453216,300037898,RVM PORTLAND II HOUSING CORPORATION
930453216,300315618,RVM CENTRAL POINT HOUSING CORPORATION
930453216,900292647,RVM MANSFIELD HOUSING CORPORATION
930453216,911859494,MIDDLETON GLEN INC
930453216,470825736,SENIOR HOUSING OF MIDDLETON INC
930453216,813784956,MIRABELLA AT ASU INC
930453216,943008774,BAY AREA SENIOR SERVICES INC
930386936,930854433,MID-COLUMBIA HEALTH FOUNDATION
930386936,930847905,HEALTH CARE FOR THE MID-COLUMBIA REGION
930281321,930913392,SILVERTON HEALTH FOUNDATION
930281321,237426300,LEGACY HEALTH
930281321,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
930281321,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
930281321,930618975,LEGACY MERIDIAN PARK HOSPITAL
930281321,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
930281321,331065485,LEGACY SALMON CREEK HOSPITAL
930281321,930848530,LEGACY VISITING NURSE ASSOCIATION
930281321,936095667,EMANUEL MEDICAL CENTER FOUNDATION
930281321,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
930281321,237017276,GOOD SAMARITAN FOUNDATION
930281321,930773410,MERIDIAN PARK MEDICAL FOUNDATION
930281321,930794951,MT HOOD MEDICAL CENTER FOUNDATION
930281321,830433165,SALMON CREEK HOSPITAL FOUNDATION
930281321,931121816,LEGACY ADVENTIST VENTURE
930281321,465562403,LEGACY HEALTH FOUNDATION
930505325,931174357,GRANDE RONDE HOSPITAL FOUNDATION
930505325,237090684,GRANDE RONDE HOSPITAL AUXILIARY
930425580,931170546,GOOD SHEPHERD COMMUNITY HEALTH FOUN
931329784,930110095,ALBANY GENERAL HOSPITAL
931329784,930712890,ALBANY GENERAL HOSPITAL FOUNDATION
931329784,930900124,FIRSTCARE HEALTH FOUNDATION
931329784,930932697,FIRSTCARE MEDICAL FOUNDATION
931329784,237252406,GOOD SAMARITAN HOSPITAL FOUNDATION
931329784,931124326,INTERCOMMUNITY HEALTH PLANS INC
931329784,931260080,LEBANON COMMUNITY HOSPITAL FOUNDATION
931329784,930396847,MID-VALLEY HEALTHCARE INC
931329784,731668317,PARADIGM INDEMNITY CORPORATION
931329784,930951989,SAMARITAN HEALTH SERVICES INC
931329784,931305493,SAMARITAN NORTH LINCOLN HOSPITAL
931329784,930391573,GOOD SAMARITAN HOSPITAL CORVALLIS
931329784,931245534,SAMARITAN SENIOR CARE INC
931329784,930603489,PACIFIC COMMUNITIES HEALTH DISTRICT
931329784,930858825,PACIFIC COMMUNITIES HEALTH DISTRICT FND
931329784,930867677,NORTH LINCOLN HOSPITAL FOUNDATION
936090239,936000830,PORTLAND PUBLIC SCHOOLS
930728816,264282195,CENTRAL CITY CONCERN DEVELOPMENT
930728816,262841032,CENTRAL CITY CONCERN FOUNDATION
930728816,822972478,CCC EASTSIDE QALICB
931143759,931143757,UA UNION LO 290 401K PLAN
931143759,936021114,UA UNION LO 290 PENSION PLAN
931143759,936021113,UA UNION LO 290 H&W PLAN
931143759,931255764,UA UNION LO 290 VACATION AND EDUCATION
930391591,930177555,AF & AM of Oregon Grand Lodge
930391591,931264938,OR MASONIC CHARITABLE FOUNDATION
930391591,823147022,Oregon Masonic Library Foundation
930391591,465353130,OR Masonic Youth Edu & Literacy Found
930622075,953484589,Adventist Health SystemWest
930622075,680395149,Adventist Health Clearlake Hospital Inc
930622075,990107330,Castle Medical Center
930622075,941101228,Feather River Hospital
930622075,951816017,Glendale Adventist Medical Center
930622075,940535360,Hanford Community Hospital
930622075,951816034,Paradise Valley Hospital
930622075,930429015,Portland Adventist Medical Center
930622075,941279779,St Helena Hospital
930622075,952294234,San Joaquin Community Hospital
930622075,956064971,Simi Valley Hospital & Health Care Svcs
930622075,941415069,Sonora Community Hospital
930622075,941639901,Ukiah Adventist Hospital
930622075,910617726,Walla Walla General Hospital
930622075,952282647,White Memorial Medical Center
930622075,680108919,Willits Hospital Inc
930622075,680357690,Adventist Health Physicians Network
930622075,453220509,Reedley Community Hospital
930622075,953867863,Western Health Resources
930622075,941044474,Lodi Memorial Hospital Association Inc
930622075,812240617,Adventist Hlth Medical Ctr Tehachapi
930391614,470765154,ALEGENT CREIGHTON CLINIC
930391614,470757164,ALEGENT CREIGHTON HEALTH
930391614,470648586,ALEGENT CREIGHTON HEALTH FOUNDATION
930391614,470484764,ALEGENT HEALTH - BERGAN MERCY HEALTH SYSTEM
930391614,420776568,ALEGENT HEALTH - COMMUNITY MEMORIAL HOSPITAL OF MISSOURI VALLEY IA
930391614,470376615,ALEGENT HEALTH - IMMANUEL MEDICAL CENTER
930391614,470399853,ALEGENT HEALTH - MEMORIAL HOSPITAL SCHUYLER
930391614,420782518,ALEGENT HEALTH - MERCY HOSPITAL CORNING IOWA
930391614,411351177,ALVERNA APARTMENTS
930391614,411850500,APPLETREE COURT
930391614,274499340,BAYLOR ST LUKE'S HEALTH VENTURES
930391614,760458535,BAYLOR ST LUKE'S MEDICAL GROUP
930391614,274005511,BELLEVILLE ST JOSEPH HEALTH CENTER
930391614,420725196,BISHOP DRUMM RETIREMENT CENTER
930391614,232187242,BORNEMANN HEALTHCARE CORPORATION
930391614,760080110,BRAZOSPORT HEALTH FOUNDATION INC
930391614,800240261,BRAZOSPORT REGIONAL PHYSICIAN SERVICES
930391614,742759890,BURLESON ST JOSEPH HEALTH CENTER
930391614,742913931,BURLESON ST JOSEPH MANOR
930391614,450227311,CARRINGTON HEALTH CENTER
930391614,840405257,CATHOLIC HEALTH INITIATIVES - COLORADO
930391614,420680448,CATHOLIC HEALTH INITIATIVES - IOWA CORP
930391614,840902211,CATHOLIC HEALTH INITIATIVES COLORADO FOUNDATION
930391614,270930004,CATHOLIC HEALTH INITIATIVES NATIONAL FOUNDATION
930391614,460992796,CATHOLIC HEALTH INITIATIVES VIRTUAL HEALTH SERVICES
930391614,263946191,CENTENNIAL MEDICAL GROUP INC
930391614,480543724,CENTRAL KANSAS MEDICAL CENTER
930391614,271966847,CHI HEALTH CONNECT AT HOME - FARGO
930391614,271050565,CHI INSTITUTE FOR RESEARCH AND INNOVATION
930391614,202741651,CHI KENTUCKY INC
930391614,341892096,CHI LIVING COMMUNITIES
930391614,822748395,CHI Memorial Hospital - Georgia
930391614,451261716,CHI NATIONAL HOME CARE
930391614,452532084,CHI NATIONAL SERVICES
930391614,363233121,CHI NEBRASKA
930391614,232342997,CHI ST JOSEPH CHILDREN'S HEALTH
930391614,710897107,CHI ST JOSEPH'S CHILDREN
930391614,741161938,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER
930391614,710236913,CHI ST VINCENT HOSPITAL HOT SPRINGS
930391614,261125064,CHI ST VINCENT HOT SPRINGS
930391614,261125131,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS
930391614,470617373,COMMONSPIRIT HEALTH
930391614,237419853,COMMUNITY LIMITED CARE DIALYSIS CENTER
930391614,421294399,COMMUNITY MEMORIAL HOSPITAL MEDICAL SERVICE FOUNDATION
930391614,611400619,CONTINUING CARE HOSPITAL
930391614,454736213,East Texas Clinical Services
930391614,910715805,ENUMCLAW REGIONAL HOSPITAL ASSOCIATION
930391614,611345363,FLAGET HEALTHCARE INC
930391614,562351341,FLAGET MEMORIAL HOSPITAL FOUNDATION INC
930391614,341931806,FRANCISCAN CARE CENTER
930391614,911145592,FRANCISCAN FOUNDATION
930391614,910564491,FRANCISCAN HEALTH SYSTEM
930391614,431882377,FRANCISCAN HEALTH VENTURES FKA SJMGROUP
930391614,911939739,FRANCISCAN MEDICAL GROUP
930391614,391093829,FRANCISCAN VILLA OF SOUTH MILWAUKEE INC
930391614,450227752,GARRISON MEMORIAL HOSPITAL
930391614,201536108,GLOBAL HEALTH INITIATIVES
930391614,311778403,GOOD SAMARITAN COLLEGE OF NURSING & HEALTH SCIENCE
930391614,311206047,GOOD SAMARITAN FOUNDATION OF CINCINNATI INC
930391614,310536981,GOOD SAMARITAN HOSPITAL
930391614,470379755,GOOD SAMARITAN HOSPITAL
930391614,470659443,GOOD SAMARITAN HOSPITAL FOUNDATION
930391614,237296923,GOOD SAMARITAN HOSPITAL FOUNDATION - DAYTON
930391614,910565546,HARRISON MEDICAL CENTER
930391614,911197626,HARRISON MEDICAL CENTER FOUNDATION
930391614,760761782,HEALTHCARE AND WELLNESS FOUNDATION
930391614,910712166,HIGHLINE MEDICAL CENTER
930391614,421323808,HOUSE OF MERCY
930391614,611029768,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE INC
930391614,611352729,KENTUCKYONE HEALTH MEDICAL GROUP INC
930391614,611029769,KENTUCKYONE HEALTH INC
930391614,410758434,LAKEWOOD HEALTH CENTER
930391614,411893795,LAKEWOOD REGIONAL HEALTHCARE FOUNDATION
930391614,930821381,LINUS OAKES INC
930391614,820558836,LISBON AREA HEALTH SERVICES
930391614,820563768,LUFKIN VISION ACQUISITIONS
930391614,742761145,MADISON ST JOSEPH HEALTH CENTER
930391614,610654635,MADONNA MANOR INC
930391614,621839548,MEMORIAL HEALTH CARE SYSTEM FOUNDATION INC
930391614,620532345,MEMORIAL HEALTH CARE SYSTEM INC
930391614,030417049,MEMORIAL HEALTH PARTNERS FOUNDATION INC
930391614,750755367,MEMORIAL HEALTH SYSTEM OF EAST TEXAS
930391614,760436439,MEMORIAL MEDICAL CENTER - LIVINGSTON
930391614,752663904,MEMORIAL MEDICAL CENTER - SAN AUGUSTINE
930391614,752721155,MEMORIAL MULTISPECIALTY ASSOCIATES
930391614,752492741,MEMORIAL SPECIALTY HOSPITAL
930391614,426076069,MERCY AUXILIARY OF CENTRAL IOWA
930391614,421193699,MERCY CLINICS INC
930391614,421511682,MERCY COLLEGE OF HEALTH SCIENCES
930391614,237358794,MERCY FOUNDATION OF DES MOINES IA
930391614,936088946,MERCY FOUNDATION INC
930391614,421461064,MERCY HEALTH CARE FOUNDATION
930391614,450435338,MERCY HEALTHCARE FOUNDATION
930391614,421178204,MERCY HOSPITAL FOUNDATION COUNCIL BLUFFS
930391614,450227012,MERCY HOSPITAL OF DEVILS LAKE
930391614,352367360,MERCY HOSPITAL OF DEVILS LAKE FOUNDATION
930391614,450226553,MERCY HOSPITAL OF VALLEY CITY
930391614,450231183,MERCY MEDICAL CENTER
930391614,420680308,MERCY MEDICAL CENTER - CENTERVILLE
930391614,421470935,MERCY MEDICAL CENTER - NEWTON DBA SKIFF MEDICAL CENTER
930391614,930386868,MERCY MEDICAL CENTER INC
930391614,450381803,MERCY MEDICAL FOUNDATION
930391614,392031968,NEBRASKA HEART HOSPITAL
930391614,450439894,North Central Health Care Alliance dba PrimeCare Health Group
930391614,450231675,OAKES COMMUNITY HOSPITAL
930391614,710966606,OAKES COMMUNITY HOSPITAL FOUNDATION
930391614,752493116,PINEYWOODS MEDICAL DEVELOPMENT CORP
930391614,341658625,PROVIDENCE CARE CENTER
930391614,341826099,PROVIDENCE CARE CENTERS
930391614,341896807,PROVIDENCE RESIDENTIAL COMMUNITY CORPORATION
930391614,841234295,PUEBLO STEPUP
930391614,911170040,REGIONAL HOSPITAL FOR RESPIRATORY AND COMPLEX CARE
930391614,841183335,SET OF COLORADO SPRINGS INC
930391614,222876836,SAINT CLARE'S COMMUNITY CARE INC
930391614,222502997,SAINT CLARE'S FOUNDATION INC
930391614,223639733,SAINT CLARE'S HEALTH SERVICES INC
930391614,223319886,SAINT CLARE'S HOSPITAL INC
930391614,470625523,SAINT ELIZABETH FOUNDATION
930391614,363233120,SAINT ELIZABETH HEALTH SERVICES
930391614,470379836,SAINT ELIZABETH REGIONAL MEDICAL CENTER
930391614,470376601,SAINT FRANCIS MEDICAL CENTER
930391614,470630267,SAINT FRANCIS MEDICAL CENTER FOUNDATION
930391614,260152877,SAINT JOSEPH BEREA HOSPITAL FOUNDATION INC
930391614,611334601,SAINT JOSEPH HEALTH SYSTEM INC
930391614,611159649,SAINT JOSEPH HOSPITAL FOUNDATION INC
930391614,260438748,SAINT JOSEPH LONDON FOUNDATION INC
930391614,272884584,SAINT JOSEPH MOUNT STERLING FOUNDATION INC
930391614,363418207,SAINT JOSEPH'S HOSPITAL FOUNDATION
930391614,020633634,SAMARITAN BEHAVIORAL HEALTH INC
930391614,311107411,SAMARITAN HEALTH PARTNERS
930391614,363630014,SCHUYLER MEMORIAL HOSPITAL FOUNDATION INC
930391614,440545809,SJRMC JOPLIN MISSOURI
930391614,450226711,ST ALEXIUS MEDICAL CENTER
930391614,930391614,ST ANTHONY HOSPITAL
930391614,930992727,ST ANTHONY HOSPITAL FOUNDATION
930391614,710245507,ST ANTHONY'S HOSPITAL ASSOCIATION
930391614,480543721,ST CATHERINE HOSPITAL
930391614,200598702,ST CATHERINE HOSPITAL DEVELOPMENT FOUNDATION
930391614,270163752,ST CLARE COMMONS
930391614,930433692,ST DOMINIC OF ONTARIO OREGON
930391614,410729978,ST FRANCIS HOME
930391614,222536017,ST FRANCIS LIFE CARE CORPORATION
930391614,410695598,ST FRANCIS MEDICAL CENTER
930391614,742351158,ST JOSEPH FOUNDATION OF BRYAN TEXAS
930391614,742847594,ST JOSEPH MANOR
930391614,520591461,ST JOSEPH MEDICAL CENTER INC
930391614,203159302,ST JOSEPH PHYSICIAN ASSOCIATES
930391614,521311775,ST JOSEPH PHYSICIAN ENTERPRISE INC
930391614,741282696,ST JOSEPH REGIONAL HEALTH CENTER
930391614,454088170,ST JOSEPH REGIONAL HEALTH PARTNERS
930391614,463265423,ST JOSEPH REGIONAL HEALTH PARTNERS ACO
930391614,742455161,ST JOSEPH SERVICES CORPORATION
930391614,410695603,ST JOSEPH'S AREA HEALTH SERVICES
930391614,450226429,ST JOSEPH'S HOSPITAL AND HEALTH CENTER
930391614,341940863,ST LEONARD
930391614,273733278,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - PMC
930391614,261947374,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - SUGAR LAND
930391614,260335902,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - THE WOODLANDS
930391614,760536234,ST LUKE'S COMMUNITY HEALTH SERVICES
930391614,453811485,ST LUKE'S FOUNDATION
930391614,760536232,ST LUKE'S HEALTH SYSTEM CORPORATION
930391614,263734606,ST LUKE'S HOSPITAL AT THE VINTAGE
930391614,760531713,ST LUKE'S MEDICAL TOWER CORPORATION
930391614,760531716,ST LUKE'S PROPERTIES CORPORATION
930391614,454120549,ST LUKE'S SUGAR LAND PROPERTIES CORPORATION
930391614,470443636,ST MARY'S COMMUNITY HOSPITAL
930391614,470707604,ST MARY'S HOSPITAL FOUNDATION
930391614,510169537,ST VINCENT FOUNDATION
930391614,710236917,ST VINCENT INFIRMARY MEDICAL CENTER
930391614,710830696,ST VINCENT MEDICAL GROUP
930391614,341412964,SYLVANIA FRANCISCAN HEALTH
930391614,455357161,SYLVANIA FRANCISCAN HEALTH FOUNDATION
930391614,341826097,THE COMMONS OF PROVIDENCE
930391614,741385192,THE COMMUNITY HOSPITAL OF BRAZOSPORT
930391614,310537486,THE GOOD SAMARITAN HOSPITAL OF CINCINNATI OH
930391614,300502367,THE HEART INSTITUTE OF DAYTON
930391614,470780857,THE PHYSICIAN NETWORK
930391614,840927232,TOTAL HEALTHCARE
930391614,311329423,TRINITY HEALTH FOUNDATION
930391614,341818681,TRINITY HEALTH SYSTEM
930391614,300752920,TRINITY HEALTH SYSTEM GROUP
930391614,275401105,TRINITY HOSPITAL TWIN CITY
930391614,341522484,TRI-STATE HEALTH SERVICES INC
930391614,410721642,UNITY FAMILY HEALTHCARE
930391614,450226714,VILLA NAZARETH INC
930391614,221768334,VISITING NURSE ASSOCIATION OF ST CLARE'S INC
936041903,,CITY OF ELKTON
936041903,,CITY OF INTERNATIONAL FALLS
936041903,,CITY OF REEDSPORT
936041903,,CITY OF WINSTON
936041903,,DIST LODGE W24 IAMAW
936041903,,LEWIS COUNTY WATER DIST 2
936041903,,WOODWORKERS DIST LOD W2
936041903,,WOODWORKERS DIST LOD W3
936041903,,WOODWORKERS LOC LODG W-12
936041903,,WOODWORKERS LOC LODG W38
936041903,,WOODWORKERS LOC LODG W-2
936041903,,BUTTE SCHOOL DIST #1
936041903,,MASON COUNTY CORRECTIONS
930757655,,SHEET METAL TRAINING FUND
930757655,,SHEET METAL UNION L 16
930757655,,SMACNA COLUMBIA CHAPTER
930757655,,SMART LOCAL 16
271789847,272491974,ADVANTAGE HEALTHSAINT MARY'S MEDICAL GROUP
271789847,581492325,ALLEGANY FRANCISCAN MINISTRIES INC
271789847,061450170,ASYLUM HILL FAMILY MEDICINE CENTER INC
271789847,421500277,BAUM HARMON MERCY HOSPITAL
271789847,262973307,BAUM HARMON MERCY HOSPITAL AND CLINICS FOUNDATION
271789847,141651563,BEECHWOOD INC
271789847,251436685,BETHLEHEM HAVEN OF PITTSBURGH
271789847,141717028,BEVERWYCK INC
271789847,042182395,BRIGHTSIDE INC
271789847,141701597,CAPITAL REGION GERIATRIC CENTER INC
271789847,201681131,CARING PARTNERS HOME HEALTH INC
271789847,382507173,CATHERINE MCAULEY HEALTH SERVICES CORP
271789847,,CATHOLIC HEALTH MINISTRIES
271789847,262616342,COLUMBUS ACQUISITION CORP
271789847,342032340,DILEY RIDGE MEDICAL CENTER
271789847,262227941,DUBUQUE MERCY HEALTH FOUNDATION
271789847,205383271,DYERSVILLE HEALTH FOUNDATION INC
271789847,232515999,EAST NORRITON PHYSICIANS SERVICES INC
271789847,141818568,EDDY LICENSED HOME CARE AGENCY
271789847,461051881,EMBRACING AGE INC
271789847,141795732,EMPIRE HOME INFUSION SERVICE INC
271789847,042501711,FARREN CARE CENTER INC
271789847,223008680,FRANCISCAN ELDERCARE CORPORATION
271789847,208072723,GLACIER HILLS FOUNDATION
271789847,381891500,GLACIER HILLS INC
271789847,141794150,GLEN EDDY INC
271789847,421253527,GLOBAL HEALTH MINISTRY
271789847,261720984,GOOD SAMARITAN HOSPITAL INC
271789847,363332852,GOTTLIEB COMMUNITY HEALTH SERVICES CORPORATION
271789847,743260011,GOTTLIEB MEMORIAL FOUNDATION
271789847,362379649,GOTTLIEB MEMORIAL HOSPITAL
271789847,237270669,GRAND RAPIDS MEDICAL EDUCATION PARTNERS
271789847,381386362,HACKLEY LIFE COUNSELING
271789847,800102840,HAWTHORNE RIDGE INC
271789847,830416893,HEART CENTER OF GREATER WATERBURY INC
271789847,141725101,HERITAGE HOUSE NURSING CENTER INC
271789847,521945054,HOLY CROSS CARENET INC
271789847,208428450,HOLY CROSS HEALTH FOUNDATION INC
271789847,520738041,HOLY CROSS HEALTH INC
271789847,590791028,HOLY CROSS HOSPITAL INC
271789847,465421068,HOLY CROSS OUTPATIENT SERVICES INC
271789847,812531495,HOLY CROSS PRIMARY CARE INC
271789847,810723591,HOME & COMMUNITY HEALTH SERVICES INC
271789847,141514867,HOME AIDE SERVICE OF EASTERN NEW YORK INC
271789847,421173708,HOSPICE OF NORTH IOWA
271789847,383320710,HOSPICE OF SIOUXLAND
271789847,383316559,IHA HEALTH SERVICES CORPORATION
271789847,475676956,JOHNSON MEMORIAL HOSPITAL INC
271789847,232519529,LANGHORNE MRI INC
271789847,232571699,LANGHORNE PHYSICIAN SERVICES INC
271789847,261854750,LIFE AT LOURDES INC
271789847,452569214,LIFE AT ST FRANCIS HEALTHCARE INC
271789847,222797282,LIFE ST FRANCIS CORPORATION
271789847,272159847,LIFE ST JOSEPH OF THE PINES INC
271789847,262976184,LIFE ST MARY
271789847,222568525,LOURDES ANCILLARY SERVICES
271789847,274357794,LOURDES CARDIOLOGY SERVICES PC
271789847,223612265,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY
271789847,474147171,LOYOLA MEDICINE TRANSPORT LLC
271789847,363342448,LOYOLA UNIVERSITY HEALTH SYSTEM
271789847,364015560,LOYOLA UNIVERSITY MEDICAL CENTER
271789847,222564710,LTC (EDDY) INC
271789847,383320705,MARIAN HOME HEALTHCARE
271789847,911940902,MAXIS HEALTH SYSTEM
271789847,061058086,MCAULEY CENTER INC
271789847,382561013,MCAULEY CLINIC CORPORATION
271789847,943436142,MCAULEY MINISTRIES
271789847,141338457,MEMORIAL HOSPITAL ALBANY NY
271789847,383320698,MERCY AMICARE HOME HEALTHCARE OAKLAND
271789847,581448522,MERCY CARE FOUNDATION INC
271789847,231352191,MERCY CATHOLIC MEDICAL CENTER OF SOUTHEASTERN PENNSYLVANIA
271789847,061492707,MERCY COMMUNITY HEALTH INC
271789847,232325059,MERCY FAMILY SUPPORT
271789847,363227350,MERCY FOUNDATION INC
271789847,383321856,MERCY GENERAL HEALTH PARTNERS AMICARE HOMECARE
271789847,232829864,MERCY HEALTH FOUNDATION OF SOUTHEASTERN PENNSYLVANIA
271789847,421478417,MERCY HEALTH NETWORK INC
271789847,382589966,MERCY HEALTH PARTNERS
271789847,222483605,MERCY HEALTH PLAN
271789847,311373080,MERCY HEALTH SERVICES - IOWA CORP
271789847,363163327,MERCY HEALTH SYSTEM OF CHICAGO
271789847,232212638,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA
271789847,150532211,MERCY HEALTHCARE CENTER
271789847,421316126,MERCY HEALTHCARE FOUNDATION - CLINTON
271789847,231352099,MERCY HOME HEALTH
271789847,232325058,MERCY HOME HEALTH SERVICES
271789847,362170152,MERCY HOSPITAL AND MEDICAL CENTER
271789847,203357131,MERCY HOSPITAL CADILLAC FOUNDATION
271789847,251604115,MERCY LIFE CENTER CORPORATION
271789847,273163002,MERCY LIFE OF ALABAMA
271789847,453086711,MERCY LIFE INC
271789847,232627944,MERCY MANAGEMENT OF SOUTHEASTERN PENNSYLVANIA
271789847,421336618,MERCY MEDICAL CENTER - CLINTON INC
271789847,141880022,MERCY MEDICAL CENTER - SIOUX CITY FOUNDATION
271789847,421229151,MERCY MEDICAL CENTER FOUNDATION - NORTH IOWA
271789847,636002215,MERCY MEDICAL CORPORATION
271789847,454884805,MERCY MEDICAL GROUP INC
271789847,461187365,MERCY PHYSICIAN NETWORK
271789847,581366508,MERCY SENIOR CARE INC
271789847,272046353,MERCY SERVICES DOWNTOWN INC
271789847,382719605,MERCY SERVICES FOR AGING NONPROFIT HOUSING CORPORATION
271789847,264033168,MERCY SPECIALIST PHYSICIANS INC
271789847,231396763,MERCY SUBURBAN HOSPITAL
271789847,161535133,MERCY UIHLEIN HEALTH CORPORATION
271789847,383181557,MISSION HEALTH CORPORATION
271789847,311308555,MOUNT CARMEL COLLEGE OF NURSING
271789847,251912781,MOUNT CARMEL HEALTH INSURANCE COMPANY
271789847,311471229,MOUNT CARMEL HEALTH PLAN INC
271789847,311439334,MOUNT CARMEL HEALTH SYSTEM
271789847,311113966,MOUNT CARMEL HEALTH SYSTEM FOUNDATION
