year,ein,object_id,form,source,compensation,income,revenue,assets,expenses
2018,930843521,201922419349300632,IRS990,part_i,3336467,1170575,9661554,4559016,8490979
2018,815366149,201931309349100723,IRS990PF,pf_part_i,0,0,1141026,,681924
2018,936023047,201822859349300742,IRS990,part_i,0,564433,5333089,11672705,4768656
2018,931146666,201900879349301305,IRS990,part_i,7753459,421134,9839225,2935404,9418091
2018,930576732,201920259349301352,IRS990,part_i,8229691,73693,9800996,11423222,9727303
2018,930828781,201931359349309323,IRS990,part_i,2011387,5631144,9689077,8174372,4057933
2018,930578172,201801359349308750,IRS990,part_i,1728141,176660,5815703,59516406,5639043
2018,930763726,201843259349300219,IRS990,part_i,890732,7497405,9757518,74815473,2260113
2018,930554950,201843179349308369,IRS990,part_i,2958215,-872558,4959813,19213313,5832371
2018,943076771,201911299349302341,IRS990,part_i,5062149,-1016573,9633581,14990784,10650154
2018,930718154,201912279349302921,IRS990,part_i,4472546,-114655,9689658,7995934,9804313
2018,930307250,201901499349300440,IRS990,part_i,4889633,38763,8796136,14302350,8757373
2018,936023044,201803119349302325,IRS990,part_i,0,-383660,7783883,5621936,8167543
2018,237153987,201832749349301218,IRS990,part_i,1585589,2828004,5041437,17456789,2213433
2018,930131365,201922039349301312,IRS990,part_i,5041012,564400,9097423,7096219,8533023
2018,931099406,201941349349301439,IRS990,part_i,0,256147,9476359,3380123,9220212
2018,930900577,201921339349307597,IRS990,part_i,8223262,-293610,9399210,5162989,9692820
2018,943074344,201901299349301870,IRS990,part_i,7855816,50321,9376091,5389019,9325770
2018,237256802,201801169349301505,IRS990,part_i,3891740,834378,6284721,14468419,5450343
2018,930410224,201921829349301192,IRS990,part_i,124521,339677,2556806,23193535,2217129
2018,930243687,201823109349301542,IRS990,part_i,1789194,-319940,9315449,1173251,9635389
2018,930814473,201912879349301031,IRS990,part_i,2960214,531223,9276348,45642977,8745125
2018,930946020,201912269349302161,IRS990,part_i,142804,-857092,1715140,24310753,2572232
2018,930569254,201910449349300841,IRS990,part_i,6003136,1291714,9254124,11088673,7962410
2018,731675402,201941309349302999,IRS990,part_i,5646671,130558,9118170,1839906,8987612
2018,930333988,201931339349306448,IRS990,part_i,0,777163,9208331,16691296,8431168
2018,237088811,201921359349313852,IRS990,part_i,6636487,-7790463,3138573,30044132,10929036
2018,936038158,201931199349300808,IRS990,part_i,211160,789504,8100259,20191491,7310755
2018,931268942,201941219349301809,IRS990,part_i,0,-241494,9158678,5685315,9400172
2018,931009305,201803099349301665,IRS990,part_i,3576005,411265,7645671,5571115,7234406
2018,930825821,201921339349306797,IRS990,part_i,3336542,1682464,7753748,17162241,6071284
2018,931095351,201931619349300868,IRS990,part_i,1545036,6663567,9041580,10213582,2378013
2018,930683413,201921359349311997,IRS990,part_i,7048970,-135649,9012402,8342284,9148051
2018,930903383,201930819349300438,IRS990,part_i,4361200,-278546,8399123,5616630,8677669
2018,930388917,201940429349300999,IRS990,part_i,888462,3071733,7966622,33496716,4894889
2018,930568833,201842679349300954,IRS990,part_i,5765326,274507,7686290,7749970,7411783
2018,930505956,201822929349300742,IRS990,part_i,4384545,158528,8991797,4205137,8833269
2018,930394142,201900179349300870,IRS990,part_i,1708266,363696,8829010,5537653,8465314
2018,936026548,201823059349300342,IRS990,part_i,0,2216457,6714108,35727478,4497651
2018,931057208,201803099349302850,IRS990,part_i,2353983,-1405539,7396202,47158740,8801741
2018,930645605,201800649349300820,IRS990,part_i,3843734,798968,6290327,7522244,5491359
2018,364708840,201813199349104691,IRS990PF,pf_part_i,5025,0,1778341,,2514368
2018,930146820,201911359349310691,IRS990,part_i,3926135,276542,8616522,4122530,8339980
2018,911806451,201922429349300712,IRS990,part_i,4299588,1091467,8584842,10637783,7493375
2018,931245000,201921339349101777,IRS990PF,pf_part_i,280000,0,841228,,2175677
2018,237115003,201921239349301587,IRS990,part_i,5299413,99019,8549978,8341614,8450959
2018,943237145,201803119349301630,IRS990,part_i,5223,723386,3321542,47216114,2598156
2018,980162025,201931559349300528,IRS990,part_i,2093588,1940037,5211391,36800014,3271354
2018,930624672,201813339349301031,IRS990,part_i,6478790,-135151,8321014,5934988,8456165
2018,822399486,201912779349301116,IRS990,part_i,0,8002026,8451979,6830442,449953
2018,270294759,201940299349300234,IRS990,part_i,347284,2162175,8415087,10995124,6252912
2018,931050144,201823169349302347,IRS990,part_i,3930709,7282608,13557492,35164402,6274884
2018,930323668,201841309349301884,IRS990,part_i,2859563,1506801,7552126,250120847,6045325
2018,930112708,201813199349318616,IRS990,part_i,169557,-210847,601763,6501564,812610
2018,930561977,201900089349302180,IRS990,part_i,3747952,1908625,8266546,16955869,6357921
2018,562546659,201931319349300303,IRS990,part_i,0,646141,5364451,9168380,4718310
2018,930784775,201921569349300962,IRS990,part_i,0,102491,8164321,857972,8061830
2018,931159198,201930109349300323,IRS990,part_i,5735206,690942,8089098,8434674,7398156
2018,930640525,201921359349313102,IRS990,part_i,6205992,389741,8087467,5555817,7697726
2018,930625631,201931309349302148,IRS990,part_i,6433020,138637,8074025,3400742,7935388
2018,237115837,201802199349300130,IRS990,part_i,1244228,2816825,7818154,63441734,5001329
2018,930163340,201911339349304351,IRS990,part_i,3980487,-293507,6734238,16188311,7027745
2018,931278639,201843519349300324,IRS990,part_i,5612068,416895,7926868,11898470,7509973
2018,271643351,201940579349300229,IRS990,part_i,4282926,1340779,7916804,7230615,6576025
2018,943126167,201931349349310208,IRS990,part_i,5042767,266907,7840629,14615782,7573722
2018,943060985,201911359349303931,IRS990,part_i,2487388,93183,7778100,5155836,7684917
2018,931247987,201901349349102670,IRS990PF,pf_part_i,26000,0,1835611,,1046879
2018,930718337,201813179349308436,IRS990,part_i,1290713,-322499,7648019,16365220,7970518
2018,930861885,201941349349102394,IRS990PF,pf_part_i,198314,0,1439835,,1965704
2018,262499995,201901309349304910,IRS990,part_i,3197464,1001243,7665812,4950016,6664569
2018,930891433,201931359349308113,IRS990,part_i,3985548,789449,7394321,5472789,6604872
2018,943029559,201842189349300969,IRS990,part_i,3924697,451675,7769416,9691178,7317741
2018,931190983,201823189349311597,IRS990,part_i,600902,140823,2671712,20167613,2530889
2018,930386976,201941899349301079,IRS990,part_i,2050131,4209217,7560714,24581574,3351497
2018,436043847,201941429349300209,IRS990,part_i,5824713,-424603,6315274,4047646,6739877
2018,930278486,201930719349300518,IRS990,part_i,1478694,1142005,4853520,10197807,3711515
2018,263084386,201802549349301350,IRS990,part_i,4482505,548660,7030799,4724070,6482139
2018,930575647,201920319349300612,IRS990,part_i,3027037,1660,7466954,6824998,7465294
2018,931233373,201942269349301644,IRS990,part_i,4496116,1145343,7025255,6583853,5879912
2018,463274093,201922489349300937,IRS990,part_i,4583228,477664,7321246,2740358,6843582
2018,943113836,201931099349300903,IRS990,part_i,587398,4377486,5606928,16356663,1229442
2018,930368760,201922039349301517,IRS990,part_i,127104,-366170,7298149,12133538,7664319
2018,930504473,201921169349300532,IRS990,part_i,5422597,436741,7213987,4388347,6777246
2018,930386885,201910809349300546,IRS990,part_i,2651183,-110269,7187374,1918380,7297643
2018,203685723,201930739349301228,IRS990,part_i,1312830,667972,7247643,2116138,6579671
2018,930513669,201941349349307404,IRS990,part_i,4979867,494759,7214040,2892694,6719281
2018,930429354,201941299349302729,IRS990,part_i,688121,219777,6701997,6937752,6482220
2018,208928388,201921359349305912,IRS990,part_i,2260326,431989,7114984,1731875,6682995
2018,930397825,201920879349300932,IRS990,part_i,5547026,-234542,7036791,6982099,7271333
2018,936050200,201930609349301333,IRS990,part_i,5321135,472900,7084663,3473193,6611763
2018,930959411,201821389349300347,IRS990,part_i,1004066,290569,7082610,1263481,6792041
2018,930845182,201941339349300344,IRS990,part_i,4503949,111676,6768238,7870952,6656562
2018,202985223,201921359349306297,IRS990,part_i,0,62150,7076928,330972,7014778
2018,930725294,201911339349307491,IRS990,part_i,3886152,1745535,6776800,3530621,5031265
2018,930916864,201930969349300708,IRS990,part_i,4975712,743433,6946877,11065450,6203444
2018,930581470,201833179349307723,IRS990,part_i,1991390,-544834,2475230,3704572,3020064
2018,930853709,201911209349301951,IRS990,part_i,3460277,979082,7023221,2587375,6044139
2018,237169042,201933039349301803,IRS990,part_i,5239013,401416,7010350,4791941,6608934
2018,930495706,201932829349301103,IRS990,part_i,1125451,-608897,3738140,6796583,4347037
2018,475023017,201911799349100706,IRS990PF,pf_part_i,84967,0,575422,,857290
2018,930661527,201920569349300022,IRS990,part_i,5765035,218394,6994550,3831023,6776156
2018,931098105,201941829349300914,IRS990,part_i,4703125,287556,6647487,6909837,6359931
2018,930189335,201823049349302057,IRS990,part_i,2406301,808021,4949365,14177290,4141344
2018,930519925,201921309349305147,IRS990,part_i,3291209,1530927,6896042,10824654,5365115
2018,931329922,201930299349301308,IRS990,part_i,4029066,1262712,6798035,15025156,5535323
2018,930817076,201902839349301630,IRS990,part_i,3773612,257400,6496150,16467756,6238750
2018,931149789,201911219349301336,IRS990,part_i,1338509,316342,6678633,5340785,6362291
2018,930687438,201832719349301118,IRS990,part_i,4689477,532086,7592512,3516633,7060426
2018,936026088,201841349349309279,IRS990,part_i,1979871,-94339,3546378,8949129,3640717
2018,936097406,201921359349312612,IRS990,part_i,4243662,58768,6600460,1541159,6541692
2018,810618279,201922949349100602,IRS990PF,pf_part_i,362858,0,2699593,,4903237
2018,472845537,201941349349308689,IRS990,part_i,4045953,28238,6736473,1669242,6708235
2018,200270777,201942149349100609,IRS990PF,pf_part_i,0,0,1632367,,1278723
2018,472606838,201911339349102071,IRS990PF,pf_part_i,0,0,1101210,,82470
2018,936034321,201930609349301423,IRS990,part_i,2093473,-1181675,6623014,30960833,7804689
2018,930811291,201813179349304096,IRS990,part_i,0,958661,4886219,16586337,3927558
2018,930386875,201931349349308123,IRS990,part_i,4865376,-555800,6588766,6287123,7144566
2018,930686681,201920299349300112,IRS990,part_i,563708,706,6572504,601999,6571798
2018,930691238,201942489349300729,IRS990,part_i,0,1011322,1766021,7729377,754699
2018,930758732,201920859349300347,IRS990,part_i,1747100,113421,6493887,4545283,6380466
2018,931312090,201910099349301001,IRS990,part_i,0,-168393,1504423,26204199,1672816
2018,930563797,201832329349301118,IRS990,part_i,1921062,-346025,5163690,9345108,5509715
2018,931248274,201910459349301306,IRS990,part_i,1816371,394945,6494035,16549518,6099090
2018,930855920,201900819349300015,IRS990,part_i,4313259,325403,6486914,10598620,6161511
2018,936033807,201911359349303711,IRS990,part_i,0,1250459,2916429,16746925,1665970
2018,760751239,201941079349300544,IRS990,part_i,3639084,151897,6438324,1850383,6286427
2018,930401248,201931289349302053,IRS990,part_i,3645469,501297,6343849,8465366,5842552
2018,943092446,201923049349302252,IRS990,part_i,3784527,-27138,5303134,3643293,5330272
2018,411990118,201912049349100206,IRS990PF,pf_part_i,0,0,4233709,,2355515
2018,461562797,201833189349312198,IRS990,part_i,1789278,904545,4512116,1114126,3607571
2018,930725603,201841099349300329,IRS990,part_i,4085802,92050,6293284,12731437,6201234
2018,930951908,201802889349301645,IRS990,part_i,4649060,-225000,5902146,2094117,6127146
2018,931164505,201911309349303541,IRS990,part_i,3324215,555198,6168880,3484525,5613682
2018,930115390,201823199349319127,IRS990,part_i,2729206,381196,5588453,6626239,5207257
2018,930605594,201940449349301664,IRS990,part_i,4787109,16260,6237402,3451297,6221142
2018,721574570,201941339349101809,IRS990PF,pf_part_i,0,0,2792919,,4544860
2018,930556589,201900189349300025,IRS990,part_i,5155644,-183578,6188039,1377405,6371617
2018,455252325,201843559349300539,IRS990,part_i,4294238,191953,6179106,3222981,5987153
2018,237056213,201901129349300545,IRS990,part_i,360197,3859360,5696902,31198076,1837542
2018,930966461,201930669349300018,IRS990,part_i,4922557,57008,6168971,3344442,6111963
2018,930793127,201843189349312889,IRS990,part_i,4219111,319331,6547129,9015404,6227798
2018,930275980,201902699349301030,IRS990,part_i,288802,1315881,6105628,16690210,4789747
2018,237203564,201843169349300349,IRS990,part_i,2366593,-423788,4235597,7269994,4659385
2018,237017274,201901299349301590,IRS990,part_i,4282653,221149,5958315,3314053,5737166
2018,931038306,201813199349317001,IRS990,part_i,0,-193010,202653,3015174,395663
2018,931127001,201813199349307086,IRS990,part_i,19298,-244046,698864,3917014,942910
2018,260172758,201800789349300325,IRS990,part_i,1156511,38002,6748188,1439593,6710186
2018,930509906,201843169349303209,IRS990,part_i,1264274,1183843,3960946,17807687,2777103
2018,930423965,201941359349311529,IRS990,part_i,3988295,355848,5250464,4013238,4894616
2018,931323419,201930289349300323,IRS990,part_i,732537,4395315,5809576,9428311,1414261
2018,931312955,201930859349301113,IRS990,part_i,3890759,235989,5838712,1605388,5602723
2018,930425880,201823179349304617,IRS990,part_i,3572344,-45896,5843082,5459621,5888978
2018,261234177,201803199349103595,IRS990PF,pf_part_i,0,0,2441303,,308031
2018,462454893,201901359349312615,IRS990,part_i,623778,379243,5764461,2865414,5385218
2018,931233656,201940479349300119,IRS990,part_i,0,1543995,5632452,12102606,4088457
2018,943112077,201931349349101968,IRS990PF,pf_part_i,6000,0,2908844,,64124
2018,930386901,201940099349300219,IRS990,part_i,2913230,786809,5451856,5447893,4665047
2018,930232289,201823179349306252,IRS990,part_i,1991468,-756784,5327394,102212196,6084178
2018,931250581,201941289349301439,IRS990,part_i,3809504,20066,5293680,4197522,5273614
2018,931296452,201843199349309109,IRS990,part_i,0,369387,5419402,3941088,5050015
2018,201082052,201833189349312298,IRS990,part_i,1847565,1953853,5807979,4073310,3854126
2018,930584827,201843409349300904,IRS990,part_i,4572038,-260190,5617457,7076991,5877647
2018,931097066,201843199349309664,IRS990,part_i,0,355804,2274679,21259969,1918875
2018,930712890,201823199349318057,IRS990,part_i,0,210427,806080,4510857,595653
2018,930751741,201940219349300109,IRS990,part_i,4556228,-9733,5625271,1834707,5635004
2018,930589987,201920509349301212,IRS990,part_i,4108494,104289,5620343,3564418,5516054
2018,930394143,201902249349301725,IRS990,part_i,3185165,178830,5554939,12909782,5376109
2018,930474800,201931349349308133,IRS990,part_i,3182364,54398,5309499,28514205,5255101
2018,930843383,201940299349300544,IRS990,part_i,3861031,503077,5523460,4816662,5020383
2018,931249298,201920649349301152,IRS990,part_i,1869257,149738,5470835,4298759,5321097
2018,460534726,201813139349302266,IRS990,part_i,506102,4476088,6142836,16323100,1666748
2018,931266648,201911349349104181,IRS990PF,pf_part_i,0,0,1646724,,1156179
2018,930496390,201901559349301005,IRS990,part_i,3592185,677538,5236468,11372139,4558930
2018,205425714,201942969349100609,IRS990PF,pf_part_i,24000,0,5165089,,523433
2018,943038729,201921359349313047,IRS990,part_i,2460377,345939,4142145,8966714,3796206
2018,510175253,201911709349300721,IRS990,part_i,3375956,753304,5291523,6743245,4538219
